"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,32272.081945833,27849.0977789831,8100.88772620734,7284.61462260031,0,0,3088.33790586629,0,822.12251559668,0,2122.12692480663,418.112517571585,0,0,56.7983823181496,0,94.6925805450235,0,0,907.76695142879,1498.57893504287,868.918461100649,0,1601.33568960255,3825.68393848126,58.6826033756916,235.207199232926,988.195204605722,3577.44179753352,0
"2",35544.1808011278,0,0,5671.29515530574,998.172299218538,746.972484611935,858.966395895365,2738.54756849883,0,2742.6782297496,5120.03435806625,0,2013.89225724974,539.377088963928,0,0,5.58745831296108,1699.86249517669,0,1839.96997361175,910.345722819913,140.241677473179,0,3622.6783160958,460.722760596733,308.451037668113,1513.82697756067,246.93304399311,1019.91936190751,69.7225333760198,0
"3",11942.0157222752,2005.06055613979,0,254.185412663709,9394.10731764186,2935.34875804738,929.586429722816,0,2626.36536884332,449.651272160007,124.099158467366,760.816041577328,956.089235773397,75.9945609565381,155.504136239427,9739.38012918149,5922.01230870841,0,0,115.831701749199,1021.0106622574,249.824314723397,981.061555946612,2043.298459395,0,867.303414245432,832.528981895423,32.694446602304,0,0,0
"4",2647.17990859825,4215.15842166206,129.117456605199,0,1079.72109703924,0,1240.27073936761,1995.7916355727,0,0,0,0,0,246.145497441689,2311.15061761833,382.566358131403,2849.78808155983,1232.09852340248,0,0,464.613482182921,1651.2000214829,1512.9329954528,1269.136332701,373.213047409052,0,344.811766984785,474.167939181417,3099.79021503573,1270.40443482214,0
"5",13100.1025981955,3650.40316601758,3944.96743707456,674.136909835251,0,2228.57915114152,105.321792619549,0,804.246812996515,437.111168846957,0,0,0,0,0,1122.43483104494,0,0,0,0,4.83398824360353,105.527501854408,259.864389676946,2948.38255921435,0,1042.61829495906,0,0,126.556658783238,166.981472862979,0
"6",1081.94288305312,1933.74063005133,0,729.859229715249,0,0,0,704.606766146507,0,0,1895.45045044503,0,0,0,0,0,317.47391161085,0,636.044738995727,0,2452.48539367363,0,0,1222.4101114082,0,0,2015.41135411155,416.879204450295,0,0,0
"7",0,1720.60612305845,25.4788680108429,198.028033747518,485.489962073276,560.85104505784,0,165.471691519699,0,743.421858172541,94.4541414734615,0,505.18570720262,0,0,0,1885.34740082786,0,0,0,0,0,195.896355353216,810.621584210503,202.596438125962,0,0,0,0,1596.33418916314,0
"8",1442.19827920885,0,0,0,3561.33910032888,1505.02045317278,1361.38070656572,0,3167.94359008232,0,0,0,201.280763760759,2620.86561224262,812.419668203878,0,194.503488370904,681.012089472219,98.8914688415632,1598.44582997668,0,320.040490007628,0,0,0,345.527095787098,899.498578598728,916.048994767166,0,0,0
"9",2195.67255367811,3620.49371430341,2353.40761762854,3071.94904699495,0,0,0,1161.24909363664,0,736.497393789764,1451.69251744225,514.948381175063,434.675636778257,0,0,0,0,557.198793271412,1078.65536130814,239.292188627796,0,379.584103732705,0,1282.89900414202,0,0,0,0,122.115988123807,0,0
"10",0,8210.78652221071,0,576.449154520452,1363.52690100903,9.9221694023089,0,4030.97979189636,1237.77317327402,0,0,376.6341616743,850.247880992279,0,0,0,0,0,0,4.5375998158035,364.4569393382,0,0,1635.77597981458,0,145.964500653564,222.409877156636,234.536449340487,0,0,0
"11",2881.63123242287,468.496761927005,2533.64762184665,0,2193.21872118302,0,63.8952485260265,394.542445997794,0,61.4698709003177,0,0,0,0,1181.39394211843,0,243.066476536286,339.456974690767,2745.901758121,1008.5796737674,0,0,529.489211451323,0,0,550.174821670994,0,169.355616112368,0,617.741168090002,0
"12",247.059963459358,1513.05212907893,455.326029299199,0,0,242.254003288976,609.292136616525,55.8827584068243,0,797.30158976863,0,0,0,0,114.012694889739,1301.16734340304,0,0,477.10102644789,0,0,71.0159361369728,0,0,53.1939341163489,360.109328270202,0,0,0,499.32360302668,0
"13",0,0,0,0,0,909.035211795952,0,402.074346752088,0,0,1149.57691477835,605.39760885567,0,0,0,0,0,119.835355668467,0,896.091316942842,0,931.06274821717,0,1018.83247346441,0,527.585661361015,2974.48993433814,0,1516.36465153252,462.967618837852,0
"14",0,0,7.337188338239,0,0,0,0,342.086883804115,0,0,312.315286298661,0,0,0,0,1216.14462658322,0,0,553.315448536245,941.352228378659,121.537578936472,715.798394067897,0,258.920546197526,310.055774667132,795.835653159426,0,0,338.160197027658,0,0
"15",2539.86024366949,1295.05629391386,0,821.004015591373,0,324.281501624689,0,232.281093253219,0,441.231443592555,54.0070043208019,1268.77970047625,0,0,0,0,1199.67038333798,0,0,0,0,944.096925613597,0,210.854302040136,0,16.9266957346209,0,0,0,0,0
"16",1110.03191349681,3083.38797677339,2743.84688218627,0,665.128427651804,0,1702.27579539772,425.857472024516,0,3192.4986914793,2.65615924592245,0,557.535325518335,1822.5477732398,1640.18085467055,0,1784.18825552897,0,0,0,0,0,305.603964653171,0,247.193860423069,0,0,0,0,0,0
