"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,38052.3420968094,23131.5313187079,0,3488.9235108908,5432.06698545746,106.754146385992,378.148467203629,692.031828398842,0,3947.95305239529,1960.56834609954,997.571715662859,0,348.141693123464,0,3784.8325897187,540.113720688329,923.371143043362,819.936349154731,1046.51053545999,849.659262660263,253.761422651284,1320.83023405642,2138.47968048085,2055.74548091451,914.570230079113,0,1528.69995292696,958.139917765318,0
"2",44029.4546560077,0,0,0,4932.84924569548,0,121.566550179283,0,686.383682190638,0,0,242.692121478522,2142.16118115255,1769.58263266973,46.519761808836,2415.25953414463,3713.78463212885,154.133500731519,766.784408816748,1439.24152857854,772.042770541264,0,0,1744.73910767505,65.3271069801232,0,283.26645179798,411.357515530962,0,3075.23160917417,0
"3",15122.0807866023,866.782613370662,0,3132.40217696275,6849.37779237395,222.630485847576,0,6719.4898947753,3275.57772256817,0,3722.58611078615,719.367080127327,1600.67191448956,0,0,1444.58104600211,0,1431.11366103584,13.005092417291,0,0,2199.43694250446,469.885629484553,2187.50050578957,782.784270074457,164.142336195553,2571.14508165794,116.102638789622,0,803.106163359147,0
"4",712.617118984399,0,110.792499792531,0,85.127401785759,1496.75202014887,229.598637086195,0,2740.30091063463,3570.18111851444,1978.98577568103,0,416.352857897186,1541.13351262177,0,2946.5444126742,1473.40063330842,180.524450964072,461.008193235265,203.031011539972,0,2154.3425426247,0,1522.35037277213,762.024831159504,862.119254281992,2478.15727128799,0,1427.66580983243,1436.24793542442,0
"5",5354.3653023677,5712.68302375615,2194.06998110962,3723.81779507717,0,0,0,859.546155742997,0,1893.34754197254,0,845.142823688046,0,0,0,3461.30320987036,7.04398885024921,1032.4988301565,615.007400659093,615.781073827093,0,578.179750238774,700.170831053235,0,2901.96762533507,26.3977970716271,0,27.7848915754518,172.960711015602,0,0
"6",3900.97351616765,555.514050599015,0,1309.37592895977,0,0,852.432453227596,940.660838388406,0,616.900997431852,0,92.5343050918441,0,0,0,132.264218110881,0,0,0,832.544440637059,0,302.258294011689,232.660961896392,1181.59103261736,0,0,118.907640747527,0,2300.898366729,36.7876290451889,0
"7",0,6.78972458991245,818.844235897093,1835.85641840506,27.0332505800646,0,0,171.721362829364,0,684.425601361617,0,486.630187005135,527.015380933471,176.600038679249,500.221097675834,0,307.407659642303,121.49359695859,0,2194.61530245848,0,0,0,0,0,1207.31597205798,0,0,123.813568922974,0,0
"8",1769.20044391581,338.664881459988,408.60202345624,3487.71035216262,3328.70971531465,0,233.941044719386,0,570.396839750715,803.668130092685,3028.03650909675,0,841.163820734629,0,339.505480205369,0,0,244.342259473366,0,0,197.990655947548,262.889841378394,0,1372.54564561972,0,48.335328437806,1314.06210518539,0,1136.65113243631,0,0
"9",3384.5899457345,914.242831184672,3774.34771384608,326.81883475671,0,301.11943710003,3875.6290917923,0,0,0,606.745326277874,0,0,554.84744654187,0,1388.11696395835,1739.97074739332,0,0,0,0,0,538.077380993026,840.202565531142,935.94975915996,0,0,0,0,19.6733503630787,0
"10",282.842737947002,3319.26961662249,499.05120344395,595.734544188628,318.738185803688,433.890605279517,0,541.077459687188,1396.20824835427,0,0,0,0,182.346453359592,623.329501243612,9.4659641684637,0,0,0,231.321138582987,32.8176695261342,357.570781328839,1706.62725241567,0,1907.37109322082,4047.24969769108,727.834381547592,43.1806728739883,37.0221331213345,1971.05176069246,0
"11",1946.46353219104,2396.0424997937,1164.7329616678,382.084067947881,738.312888337887,585.434138073078,0,639.898905791317,130.762765153487,0,0,182.56426741121,0,0,38.4445120277811,457.087200492248,1321.43386129053,2548.56366922033,1742.54637062524,0,276.880640976757,0,325.351785535546,0,243.862073316141,0,0,113.843849899092,160.087944483414,587.663611128096,0
"12",505.211138463169,1102.60255764707,1520.18606260709,504.751783178642,0,0,0,321.477192844942,440.929512465726,744.433637894927,0,0,0,0,0,0,0,0,0,157.904789213919,0,27.6629682395533,0,484.411759396022,377.982118306374,0,48.8009239865228,0,0,559.738031965296,0
"13",225.623581987275,2986.15241330005,0,929.986327959037,1401.52982736717,1378.97547214067,0,0,679.908711666032,0,0,0,0,0,0,0,0,0,0,296.045680342565,0,1333.1523786883,1042.13304799439,1239.80640109925,0,0,0,0,0,0,0
"14",187.142748996271,52.0937815874016,749.550884805005,662.049749544051,0,0,1018.35918968739,505.675677382206,977.457801318352,109.116029127517,0,0,338.607976470956,0,1039.13803147591,0,0,241.422828877957,0,0,0,0,0,0,0,0,0,32.2451067224582,0,0,0
"15",799.932395341638,3494.36360910751,701.369020683038,0,191.666096236387,0,176.947273563197,0,172.648101461824,0,0,23.1205530518897,0,0,0,0,0,45.817570027112,0,34.8750726515132,633.929950952422,0,0,530.037486559583,0,0,1285.21584413622,26.947836244133,0,1231.17879315199,0
