"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,519.477771397942,0,0,2335.46062350962,0,0,0,0,0,0,0,268.381915127327,0,1409.60001440112,198.967872794409,4720.42452874241,0,945.001748528716,2846.5403386671,338.662023443761
"2",0,0,478.590526342846,1544.73177437982,0,3179.00388408305,0,304.935079199075,663.673525802963,2268.21255855354,27.6953883997897,0,1081.77292104255,0,0,187.81852559191,0,0,0,0,0
"3",0,2679.59393719012,0,307.345712983636,0,1582.56010098138,0,0,254.467834059675,0,434.100954040447,0,0,1145.51975345666,0,0,467.373802062376,0,0,0,0
"4",0,0,0,0,389.757329273576,1387.66853807214,0,0,0,0,0,0,0,884.267437886787,299.385283202119,4890.10075679308,2723.7238069194,1741.57464190124,974.356193249695,320.742815845739,0
"5",0,288.597706368946,799.53219056861,0,0,0,0,0,0,429.092385105512,1750.63436474777,179.321651888505,47.7918601377702,2256.60492115266,480.007023915628,0,0,1040.37085184749,1429.21004252729,589.398829900574,0
"6",0,0,0,0,0,0,1466.66132002244,2674.45730969241,0,0,0,0,0,191.392735725349,1282.23696832745,0,0,0,1182.24539995982,1263.15061997487,0
"7",0,1017.13623027448,3010.13448988224,0,0,0,0,943.302594986755,0,0,0,0,1394.7037033076,0,1020.07013922669,0,0,0,1768.0576685149,0,0
"8",2914.10610411334,0,0,2276.08406448741,0,0,0,0,0,2527.05724631192,0,0,96.5042835863001,0,1434.32391445264,0,110.44615729134,236.484108399781,620.252293649703,0,1548.103264222
"9",21.3980852595254,0,999.046070011867,0,892.889866179199,0,3404.66601211429,23.4088507368584,0,556.245107941499,1278.4378651282,1945.12834159317,1518.95782064313,0,0,0,0,0,0,0,321.787205194646
"10",0,958.444822888905,0,3236.0320650326,2179.09177892957,0,0,0,0,0,0,1295.95507033056,0,0,200.880555088621,0,0,0,0,0,0
"11",0,0,0,0,424.023994870711,0,368.062664039639,0,0,1708.8457933992,0,0,549.491659015101,328.522757056151,0,0,0,1853.18795703142,0,0,2283.87914549433
"12",0,0,0,728.565496850704,0,0,1842.77531548325,2717.9699524888,1403.91744270887,0,0,0,0,0,1229.38780824214,0,0,0,0,0,2401.3229476389
"13",1926.02167258207,752.67515801391,571.788435562387,0,1808.80966348854,833.157760757684,0,113.128593903422,0,0,0,1225.36135118,0,1683.18512033555,0,1605.38790814059,0,0,0,228.318529366722,0
"14",0,0,0,0,0,395.708892299656,0,40.6756930953231,0,0,2023.44529831266,278.030894738584,1043.72414344124,0,0,0,0,744.301428610713,0,0,949.69997306872
"15",1686.05166804787,0,0,0,980.255443299074,335.031947823473,0,194.700581335072,0,0,0,0,1128.60746387858,15.6554941444086,0,0,27.8999953805364,3368.01235135122,2584.00987579781,293.988196957748,3711.26542100778
"16",8.83161813943951,0,718.963738355413,0,0,0,1716.36901052491,0,1972.80422717327,0,1814.1179449104,2569.43621813683,0,0,913.246428685889,0,386.332403505521,0,0,3560.56581035109,0
"17",0,1393.6545127369,1279.80156864886,0,0,0,67.8694643014064,2683.87944220414,404.354823727831,620.98731992135,1991.77607189977,0,1279.23532446404,0,635.258583486406,0,0,368.879671645508,0,0,871.039354421145
"18",3009.6243374362,0,0,1053.49093189136,26.5737070965632,8.37925443390213,0,0,2700.81708094902,0,0,0,552.311334739717,689.487185748128,0,2873.82859526306,0,0,0,0,124.479732035883
"19",0,2097.8620935363,0,0,0,0,1112.02569187432,253.762564760085,0,1448.17722462981,493.030822260263,1539.04082032796,513.871005065695,0,0,0,0,0,0,0,1026.7025452689
"20",0,0,1538.31513439125,0,0,1585.06042902064,0,0,2051.26682235892,0,0,0,0,2095.77101834795,909.698162265659,0,565.91258156116,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
