"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,0,0,4536.83140973805,0,700.081160476432,0,1366.79340812264,1079.70746752665,0,199.443743119864,1174.85359477103,1260.61236303427,0,0,0,922.644200472681,0,0,0,2341.54948935083
"2",968.652616912235,0,0,763.371775859213,0,382.230839344757,720.105372961739,177.260407170527,677.191499401734,193.085091134106,0,478.692136801238,0,0,1351.6908639202,0,0,2586.15159279117,148.294356370704,1289.70763072786,0
"3",451.967423949539,0,0,0,238.262691144552,0,0,0,0,670.579022185877,283.106188530768,0,2090.23123717856,0,1978.433705619,17.5525989057708,0,1140.82922726036,0,0,0
"4",0,1604.86733733647,0,0,0,0,0,1391.17215746993,369.027826992337,2669.55391452232,0,0,0,1934.77979958633,0,166.276863964554,808.215508557487,0,2552.28110253217,2115.40229218243,0
"5",0,1957.68483304603,0,0,0,0,0,0,917.960469980708,0,883.770707278239,113.939430083256,0,0,0,0,2635.62528049452,0,0,0,2781.58110727799
"6",0,424.698986238375,1658.06939765106,0,1489.94763239757,0,217.6537481091,1952.38445385002,0,0,481.721506755665,0,0,0,0,862.195475264249,0,0,729.087899249628,244.385254186581,0
"7",0,0,0,0,0,0,0,0,0,0,2755.74975845233,1154.36156558427,1119.03318523473,0,154.336035759734,1955.45880539467,1141.38745300489,0,0,668.678559216756,204.399463545456
"8",546.01175179195,222.203216740903,140.41917694826,340.163363752849,0,2439.90462667428,673.451202768572,0,1247.6988594479,0,0,0,521.677641542604,0,0,1411.92409607796,0,0,1213.72759191864,0,3006.17990885054
"9",1341.20368174042,0,0,0,49.1846903103837,4297.80140756365,1591.42997577082,0,0,0,892.595067800605,721.462060098651,0,0,0,0,192.990956701631,0,50.4692988433444,1824.82808597284,0
"10",415.539650543906,0,1639.08214742646,2059.18818048801,14.9203800285865,0,0,0,0,0,0,45.0740232401711,126.767819437922,0,0,360.611754475181,0,1109.08195066596,0,0,2100.13838596401
"11",0,1220.05806812822,0,0,0,0,1158.03059545693,0,0,0,0,940.031137751912,0,1740.9876167555,0,295.15109978382,1708.8866005453,163.895449986534,0,288.973402498473,0
"12",843.242237538485,684.107667466904,0,0,498.974497366339,59.1319515550796,1365.19008428379,0,601.98385774254,0,1202.22772597081,0,0,2995.02666983208,0,2074.0542716566,0,0,0,0,0
"13",0,0,0,0,3201.84780349799,277.490501864295,0,0,2667.21538795864,1657.1903789113,0,391.045375259795,0,449.931026749945,0,1236.60032993988,0,866.513389149078,0,0,0
"14",0,0,0,791.54214601552,1626.91669254581,0,0,256.605130125922,0,1550.8603957862,242.272186970028,0,0,0,0,667.495123288639,0,339.894648834831,0,0,0
"15",0,309.272525451956,976.929679561807,508.499610789237,0,178.892313460711,345.552966577709,747.227642042817,607.669835639124,2621.42429839244,1032.43223702369,0,1666.37344657555,0,0,0,0,519.997674743915,3902.14234540795,909.063863356859,0
"16",0,0,2650.24609300788,0,679.672362455528,92.546816356803,709.768597424274,3145.22864447461,823.055249237518,195.924534930596,1105.96053433568,13.688641193711,0,997.655290190381,136.923963408727,0,420.553593063273,0,907.130627905534,1300.57328655472,481.739165243691
"17",4999.41612310168,963.119449219689,0,0,0,878.491190175776,1044.07122707895,913.548819145228,0,0,381.618238347225,228.546815172136,0,793.654256212186,890.693741099872,0,0,503.5762779046,0,0,0
"18",0,1096.8884435026,1818.30324038189,0,0,0,0,0,0,0,0,607.349561693261,2690.65774144543,378.37176452752,3643.44457511072,184.565150485374,619.41168244689,0,0,0,0
"19",0,1224.54170527637,488.455792632214,0,0,0,2153.17570792867,0,0,0,0,1309.1683104184,0,0,0,0,0,2122.87079945088,0,461.092766367607,725.167685649137
"20",0,0,24.6666261540179,146.653558982813,1237.13565690021,0,0,0,459.791302853484,0,352.340815114304,1854.06169612754,0,0,1658.57199637634,524.218089346586,552.398000176061,0,0,0,1936.18640591423
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
