"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,1345.31271670179,362.813433916464,0,1825.40702814784,1041.90427788449,0,1469.53702061592,1953.1396551502,838.238785478767,0,0,0,0,3778.56343137499,788.767887546692,0,0,178.832599795203,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,2399.72663304251,0,0,2359.69278921472,0,0,0,570.714178549106,4406.30058258923,0
"3",0,666.8083099324,0,1040.40985336539,0,0,550.939621571552,0,0,0,0,0,0,2058.89199088449,0,260.77273408363,1163.01953421335,63.8118633167626,0,0,1066.3081874067
"4",377.304331541327,0,0,0,0,4490.93552087448,961.713269159438,281.081158171375,0,0,412.544366472943,0,540.007655696128,0,0,857.226265360003,0,439.327337449036,0,0,5251.43689841906
"5",98.2988966257564,163.050664152606,0,0,0,0,423.421648208327,2666.77128726283,2132.78150027222,0,0,0,387.869772402031,0,1152.93824163238,0,0,0,1921.2922319655,344.137585639085,0
"6",0,1765.66436484276,0,0,0,0,0,466.764756411277,0,5206.72216847221,0,0,0,0,0,0,554.339628380201,0,0,0,66.6534355959087
"7",2383.00127417595,433.060004005451,1141.40451456968,0,0,972.733000158911,0,0,0,0,197.648216381323,0,1040.98893022637,0,448.345481299979,0,560.161883398967,751.713656201088,843.507661213683,0,380.840204561266
"8",0,0,0,963.115074853729,1151.60998156027,742.895831457242,0,0,1588.57479257954,0,0,0,3576.92784549255,1396.4766083586,0,0,2046.03265194214,0,0,0,297.728650270322
"9",0,0,1050.87155579268,577.804360407313,1744.0524119476,0,413.862911640277,1764.75424073077,0,0,1084.89328812082,250.229014173773,48.0662598791585,0,0,630.115880370841,1230.41334619433,1849.05940987733,317.842545667502,0,0
"10",490.645753324572,8.58221981783936,1370.98433440749,3238.59181793814,0,0,16.5256076383126,654.740987115396,0,0,0,0,0,0,0,954.979778402062,0,109.565208430857,649.643016031436,376.14556916416,0
"11",568.061077541833,2073.82204538984,272.017650130269,76.3928510282032,0,0,559.608663803379,0,0,0,0,0,1210.50752538379,438.373506609256,375.249251343874,0,783.154283737449,1092.71360348859,0,0,66.1135124500639
"12",0,0,17.2274244802258,0,0,187.26452098675,0,0,220.611649178632,1378.01131800765,821.941106452602,0,2449.89907991476,0,0,2583.99191679574,2664.99194759633,0,0,0,0
"13",0,0,1738.42969750346,0,0,95.2451642062258,736.099718734144,0,1954.46812638421,921.049075500991,0,1520.90267456555,0,31.1964311239937,0,0,0,0,1968.32690508078,1651.01325112231,131.103149109239
"14",0,69.3922409469178,0,2428.87270101784,0,462.505309527035,0,0,0,0,0,325.536699191355,0,0,0,0,0,1423.38123096674,0,0,765.898141916993
"15",0,0,0,821.063387014951,0,1313.08718237682,2308.86551083656,0,864.335938597255,0,2965.64616283386,1561.66115457412,0,0,0,1324.86662381948,0,0,1300.46925979395,678.532598502613,1186.95062067399
"16",0,220.23716561075,2588.90692552137,0,21.4411135931717,0,0,0,0,0,4026.47504118088,0,0,2267.88560077246,0,0,0,168.806989278366,1407.5689661538,1399.33567034446,1560.00992732749
"17",5648.72215236897,0,0,0,0,0,0,1137.09425882841,122.701326002638,0,0,0,0,0,328.277142312306,560.573688189514,0,3454.43171177858,344.935857976919,0,0
"18",0,2961.51250100717,0,0,1321.69814914891,0,3249.99224676747,410.148463466869,0,0,304.090528256866,0,221.08636545424,689.088170052898,466.513070653231,70.1961511289621,0,0,0,247.239883702001,1097.42662995524
"19",0,0,0,0,1329.89460201539,0,757.400280000813,0,614.688768615838,1214.59628840325,0,549.700705053193,0,369.822475673373,904.515473462868,1134.55521315944,0,0,0,0,1609.29896133916
"20",0,0,853.516617441802,0,1642.75912023365,0,0,1099.32848979914,0,0,0,2424.51746759513,0,2038.6716403786,0,590.057519726657,0,0,0,0,97.1732927705974
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
