"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,2708.46072850722,0,1129.94577324892,515.532331660304,0,21.1297641074361,661.351957333276,1184.61104064287,1090.98130568448,17.8609335699381,0,0,1947.99967106663,450.522902036253,0,1701.86020576773,0,0,497.287743532577,1654.97247945473
"2",0,0,0,0,350.117078510715,1952.97749099682,236.636937084621,0,0,0,0,2251.93769933752,0,964.900020820211,0,667.066771769234,0,0,2152.74966395629,0,1160.04852092017
"3",0,0,0,0,150.720606729525,0,0,0,0,0,0,1492.2401114331,0,1076.14170237636,0,1295.71687387546,0,0,0,0,2856.14280035982
"4",1270.4618581969,1413.55450824032,0,0,0,0,253.582377298082,692.914341587134,2897.29984518545,1582.87840999476,3111.04021580605,1649.50096057724,0,0,157.65294801637,14.0715855759016,0,0,568.619752665566,0,0
"5",0,0,5374.51263110927,729.660355648354,0,0,0,0,1057.09550642343,0,0,0,411.673872989932,867.809870600001,0,0,0,0,603.804524570159,0,246.005066819576
"6",606.20565794506,0,0,2760.89046000886,0.943169324073097,0,0,1382.23870311897,0,0,0,0,415.81239746129,0,0,0,1891.75289495571,89.1193321691545,913.181738719238,0,0
"7",0,1174.94265072095,0,0,704.292948113401,12.456089243415,0,0,0,0,0,0,366.974078886214,864.668396735753,1349.68862999619,0,1086.59491116543,836.13287362723,1857.20539024564,0,900.44885745844
"8",0,304.658987972282,0,2336.96829125897,609.498562015966,0,80.2247567037869,0,0,0,0,0,785.255846291967,3508.26731839227,0,2458.82291212,0,1679.66476175918,0,0,0
"9",1821.59066156044,0,0,0,2579.56599542541,0,1114.19877586499,1495.37662611958,0,0,0,1485.42437294641,391.885864695198,0,58.3063830754927,0,0,2015.6165451149,0,0,0
"10",47.1480392674143,0,218.574369383222,0,481.812979351988,0,0,0,0,0,0,0,1402.39928903799,60.6194438624522,0,0,1903.99810854811,1024.36517565137,2731.48688716773,0,0
"11",0,0,446.004500047435,0,0,0,0,0,0,102.877453021937,0,173.131617024165,2275.17203638691,0,0,1224.06429672092,0,376.684930126762,676.085264903262,2241.99387267514,0
"12",0,2371.27734032897,0,0,1367.81015867348,1101.71294890317,0,0,270.585733185845,992.767145423646,1158.17197536569,0,1815.18252553858,0,0,0,0,1134.0850746095,0,0,112.346061383814
"13",1419.76097542989,0,0,225.32501754092,0,2615.10919222909,2135.44245733939,0,0,71.1991485466287,0,0,0,0,0,1739.77244463399,1467.81931398629,0,0,0,1073.40564362472
"14",0,0,1204.80571725123,183.366074816448,0,1461.30697819697,0,0,0,0,0,0,1559.73564931777,0,55.8623235323384,0,0,131.812410603568,0,878.697169848547,0
"15",2400.72822471106,1388.05176918157,0,1336.10031965065,1066.07442610642,1053.88317296154,0,0,77.0003753635441,755.164589594867,0,0,0,0,0,824.021626265026,0,0,0,5424.4539351889,0
"16",0,346.496247456244,0,0,0,0,4126.93883668337,2876.0646529217,618.415373696813,3052.74119895501,0,177.510125063199,0,0,133.388819096002,0,653.783517079174,1675.32862883128,0,0,0
"17",0,0,0,72.2815099761367,699.873616434758,814.110801951297,398.675276742412,0,2974.92808885974,1446.61645403556,214.196549721164,0,0,0,0,0,0,390.001278294404,0,0,4586.05256144187
"18",792.999207079796,0,0,0,510.620534300762,0,0,689.416383323386,371.365793422876,0,943.317454616936,109.537557147772,0,0,6573.94318955076,0,0,0,0,60.2724198186481,987.519620332912
"19",0,0,2152.27493597228,371.712243476309,0,0,1001.58098282453,181.243762742135,0,463.391930605972,378.58588671086,1072.08186781749,0,0,1034.72968599094,1532.56714762251,296.304323960331,0,0,0,0
"20",1207.13886138786,0,0,0,0,295.014132989635,610.019313711668,1971.61423525582,0,0,3990.06569390867,620.910036848728,51.2618738431927,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
