"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,0,770.231048678777,0,2615.83728421583,1915.45738211577,660.257007934495,1480.01952944522,512.424891622678,0,0,0,3.45107339441563,0,1361.98655140322,0,0,0,1198.4220617539,582.281551331806,2482.14845471627
"2",932.732823844234,0,0,0,0,0,0,1232.4430363605,3553.48415399264,2521.68513383989,0,12.3797444193588,123.474189823591,0,0,176.914352163973,1125.54245429708,0,57.7782946542583,0,0
"3",0,145.883341275052,0,106.651646880314,0,369.859913705196,63.364808687593,544.753869096254,94.9611351420795,0,126.037545074227,0,0,0,0,459.953893776859,345.942936564765,166.595414947892,3329.66012929754,1117.29746032657,0
"4",586.941965811732,893.42586002325,0,0,121.444753822548,3316.17868120335,5.17271290675275,525.515018263208,0,1124.53001921569,0,2981.86205657626,808.418159251384,254.2632755231,506.082626961006,1102.30857485242,0,0,1169.50975555283,0,215.923343180411
"5",1074.24143705878,0,1622.68429939939,743.982957040208,0,1506.00596013405,0,0,0,0,0,0,0,0,0,0,3491.60715555925,0,852.040018968949,0,0
"6",0,555.471957954095,799.279297122559,0,132.910368346828,0,2809.0137261974,0,93.947079909744,0,0,0,0,0,375.236994942235,624.41565671619,1626.51723481914,0,0,1043.35203769411,0
"7",406.447604661547,0,112.342691694846,0,182.633434083876,999.68198929597,0,739.020655724477,95.150772561382,0,0,0,445.676896745841,0,0,0,0,113.849904656256,2584.12138493827,3474.47949183032,0
"8",1324.47002809076,0,935.631596995874,0,606.279564895986,0,0,0,0,3493.46256439823,0,1080.29299821149,766.21609121951,0,1536.90092303628,127.62392762253,1555.63831230154,0,0,0,336.845429742244
"9",0,0,1438.6835596482,0,0,1062.70229377885,0,0,0,0,60.8126261410238,2088.68215987926,0,2927.50392705237,0,2897.83075597123,0,393.158959868355,0,0,92.5909424630291
"10",1490.92011086998,0,0,151.174653359248,0,136.684587238682,0,1137.66515511061,29.2441505516757,0,0,1161.3195417505,0,0,749.851113435079,0,0,569.195869362366,0,0,2444.349110592
"11",0,0,0,1006.7676343299,1666.68239169391,0,0,424.272157248883,2965.42237785906,360.677806179559,0,38.6406575482913,0,995.987193716736,0,0,57.5637523303648,0,0,0,0
"12",0,1909.0762998676,0,1003.7571542828,800.903296436652,0,489.894173459774,0,0,508.067649859422,2812.74080444616,0,375.293153985528,1126.77402574243,0,0,0,0,0,1297.43240533227,0
"13",0,702.578431582871,470.210843360488,2725.9034210785,0,0,0,0,0,0,991.463206548373,0,0,0,155.537523825487,2447.3501391059,0,1785.12967293012,0,379.060996672646,1090.59995822653
"14",1016.10259132939,0,0,689.410556173519,0,0,0,327.159614554543,1038.1483269805,898.767529738899,0,0,733.401220052038,0,0,0,379.160330535442,153.707617601195,0,239.728536601429,0
"15",0,0,1120.25543239798,1540.42484992935,392.275106814633,0,0,0,180.779466053572,0,5018.77174408105,778.524420497636,648.010987640811,3306.29364591796,0,13.3421656076265,420.141099055158,906.659521027872,0,0,0
"16",0,1573.22163459423,1518.57425562533,0,386.608116854579,0,3095.84197382951,305.177092583067,0,278.445677871733,0,92.6320952650677,635.919831236682,0,315.225524340879,0,0,1768.3286291652,0,950.445096119488,2740.2474722971
"17",866.719979554115,2035.09279751708,0,599.253383231083,968.916964391304,0,431.621944933668,3039.07652517633,674.512128897043,222.186970159636,301.458878756876,456.604487488197,99.3339331964302,36.4980064865581,76.1725442149692,1124.64849670503,0,0,0,0,664.639096748994
"18",1867.45694435774,1417.74917633649,0,578.923789320674,505.549659784695,0,2423.26313041119,0,213.227273210202,0,50.1788249744168,341.336186559409,1085.36462156508,0,0,501.35062573286,0,0,0,0,2054.5919273411
"19",0,0,207.408910681535,0,656.821465306097,0,0,195.11800883868,0,0,0,0,3376.86260837711,0,725.976898626105,280.365070328718,0,3023.29224040979,0,18.6275651552701,0
"20",0,474.942733256762,400.870218158516,0,0,0,0,0,0,150.794284599754,451.775079677101,0,373.93066796066,643.086349414747,4011.1241805092,0,0,472.893180818291,311.601577062149,0,1455.0058764883
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
