"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,1442.41732282498,2635.5959031112,0,1679.88581143283,473.529495434451,819.965640871749,1148.68113687206,0,1540.55387787485,273.569955061375,852.072148112306,0,0,976.579793963136,782.377654068407,605.222740581487,0,0,352.065356403727,0
"2",0,0,0,2681.71934414768,1026.84092331511,0,0,0,0,245.373762339827,0,0,206.13161897277,0,487.054291055194,708.963813846997,0,1625.23143688695,76.4670792828178,0,2678.6519135481
"3",957.926579975185,0,0,291.879736959827,0,421.001636690835,44.294969699648,562.539156840126,507.725546813992,0,0,0,0,0,2556.84042626113,0,615.094093001518,913.659948532197,0,0,0
"4",267.721849466548,0,0,0,0,0,0,0,150.568941258004,0,466.103595084038,0,3603.93881150638,5934.56290933853,0,0,636.285023775283,1713.48255871134,0,838.913114003991,0
"5",691.105294020237,2682.04511489669,0,470.09014339646,0,0,594.734092164441,0,0,0,0,0,105.395522993244,0,1119.65470078621,2056.38579614622,0,0,1571.15116375717,0,0
"6",0,654.75863068562,0,1266.3507840779,0,0,2870.27883597973,0,0,0,1390.21538392972,0,280.913157810415,0,0,0,0,1211.05773542278,0,0,386.569825796068
"7",679.575860231612,1055.26992372879,0,180.718595012148,0,0,0,1935.6400566288,0,0,0,0,1474.35522930574,554.07477451221,1256.49466039678,0,493.514521952448,1498.08115755633,25.6800468680378,0,0
"8",1469.43260964456,109.556081359781,0,118.186578078615,0,0,3607.5264086346,0,0,0,3811.57550246613,985.419303909062,0,841.282485331969,0,0,0,74.2768755708249,0,0,746.105591518982
"9",0,2469.62838774557,1438.42350865983,0,0,0,0,0,0,457.06851632574,0,4857.74317560281,0,218.192955208373,0,0,0,0,0,0,1520.90868126002
"10",4.67167679763281,664.612121793795,0,0,79.6124525304009,0,350.871465691358,2435.96620389829,0,0,0,834.001883053378,0,0,1587.72979553988,0,1492.78205568806,0,0,0,420.156637277344
"11",1742.56432057492,0,2724.56101784058,661.14433625435,224.282228652088,0,0,0,0,0,0,0,0,97.6254926195869,0,1144.9435724922,0,399.822803472488,0,0,521.070199000471
"12",0,0,0,0,0,0,1040.95679013871,0,0,2291.95385031848,0,0,0,219.552535374566,0,0,4199.88101420304,0,1198.75006757747,1372.84470580035,0
"13",0,0,0,0,942.038971403651,653.382900503468,59.8843044458182,483.584708472836,3827.46270645265,989.352489108104,544.81324318063,0,0,0,0,0,0,0,1187.43306955843,1467.26506344486,592.616736760531
"14",0,0,0,0,0,0,0,0,0,3818.35444047957,0,0,862.121716154615,0,0,219.509679810499,0,43.2545570460859,532.345930076127,0,0
"15",300.433611504892,35.6884533389657,1368.90962725664,649.495694778685,3025.68708567395,2040.42541898806,0,0,3303.29261586053,0,191.025471973715,0,0,0,0,631.048937271134,364.80233502145,0,2414.66918735572,0,0
"16",2304.45143402013,0,400.582122386058,2352.76906682367,567.437323217618,857.800866499636,244.298009799187,10.1402546654817,0,0,0,113.133820616713,2116.72847379864,967.896876821349,0,0,0,0,736.534007057764,2963.80087367958,25.0942703969672
"17",50.948431023311,0,529.647064672388,0,69.7833523576747,0,345.618960935188,0,1662.25194639544,0,0,0,0,0,0,2444.36035740565,0,0,0,0,6494.12602466759
"18",588.846324126786,0,0,164.00102111439,1421.29425806362,193.677117499827,0,2325.75665884072,0,215.960699416222,0,0,0,178.536242419829,863.875904717828,1768.51384754223,0,0,1019.07232655089,2107.81602773149,191.641731569857
"19",508.355494192443,593.466196033258,298.452909836889,0,0,0,0,1047.91248618348,0,0,3038.46808746736,987.220146506295,825.768903907294,278.682152227558,0,0,594.531491239487,311.614900129244,0,0,0
"20",0,0,0,309.894744981984,0,4666.75337185552,0,0,0,0,97.4674705362524,402.68387039486,0,0,965.865308574364,0,0,1562.32903745907,741.030344143542,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
