"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,1148.47659422876,0,597.458682808483,1375.94091168421,0,1537.10187615828,867.392305547661,0,87.5166849924803,2577.21648919773,1335.47028600674,165.561838501732,0,2210.84667936031,0,0,1207.67706781844,0,0,471.857420307765
"2",0,0,0,2036.19369434758,336.166449708973,0,92.9089084558848,0,0,0,82.3676969001707,0,694.020648334841,0,3003.54402703326,166.911309537852,485.671169952429,0,272.994029771582,2565.6562493529,0
"3",0,307.449070482204,0,318.433277360263,0,1153.11593611104,0,858.326163311021,412.043576383712,0,0,1137.58380319123,0,916.438229390735,622.695577749278,0,419.61279231551,0,227.905980673617,497.357687805779,0
"4",948.385831612381,951.070079156448,3672.71109176023,0,0,0,0,0,3637.63674392078,0,445.423607138635,0,0,599.89858812643,0,135.9261080161,0,1317.73226724494,0,872.296565575046,1030.4959205931
"5",0,0,0,0,0,0,0,0,0,1121.50387961045,189.320275843815,0,0,1287.53754647247,0,1813.22769480634,581.643015362505,0,903.102825865105,901.274035709593,2492.95255449042
"6",0,2194.73210829988,0,0,0,0,0,2099.62093088555,205.554042797864,0,1587.50409765975,0,0,0,0,0,528.603758768188,280.045086446103,0,937.099504815434,226.984824029467
"7",207.84441509819,0,760.257328220364,253.177171137738,0,0,0,1769.87901829548,0,0,0,1439.95847599954,0,0,0,0,4596.85137856208,0,125.437038879501,0,0
"8",498.568140392201,2175.41678022289,0,1812.44958724349,0,0,3250.91760506429,0,0,257.476969918834,0,0,681.114450616202,0,0,713.473325292683,0,0,2373.94457776388,0,0
"9",0,0,2148.98096128062,883.079178398399,3035.90667231532,0,156.109999051812,0,0,0,0,0,2884.40139766307,914.372313558744,195.76317602992,0,0,743.351526504456,0,0,0
"10",0,0,60.9608352116609,1203.643519179,0,0,0,1768.76498784716,0,0,248.025027532319,267.887113487865,281.234735467071,204.756935875167,0,0,0,2384.60882223082,193.923519695324,0,1256.59879574374
"11",0,0,0,0,0,1333.3522382298,0,0,0,88.3042166457526,0,1543.73608680207,1663.48958345041,0,295.604849034037,559.20018165531,1740.64716585565,0,291.679649233688,0,0
"12",0,113.148712264824,0,0,746.994769293944,462.600073114593,0,0,0,2630.9316498418,678.829712100024,0,0,1978.28386282794,159.104566100184,703.315902269037,0,984.470805061533,0,1120.55433021015,745.704580328565
"13",739.093671773213,1482.777945367,859.290867206696,0,0,0,315.121798580247,406.522694500919,0,0,0,0,0,1715.65880581176,1950.12765123135,0,0,455.311514379575,1903.54587494042,913.970511095998,6.41285844379631
"14",1146.61526972247,35.7981878977051,0,0,339.758522911814,95.7632156765852,0,0,0,0,252.377668086726,0,0,0,221.815768837106,0,226.61870556985,0,1862.34272836552,1294.49625649916,0
"15",0,0,253.337577200629,190.277606942736,0,2019.18767369142,0,0,907.078455304279,0,3752.17413524002,0,2440.71306132777,0,0,0,0,0,1132.78627455815,0,3629.92365475875
"16",6025.52615697977,753.031323914884,1556.40117116345,1122.09594746006,0,856.909060011498,0,608.084293745501,0,623.026839583791,0,1270.64267616277,0,0,0,0,0,0,0,0,844.949930761117
"17",0,0,84.2323217199458,0,83.8619949874738,0,2523.07652513132,662.026137442497,862.6372881499,0,0,2036.99590654519,0,0,423.073568416619,4705.36167258311,0,0,215.470722481187,0,0
"18",0,0,0,652.887824231021,0,1617.99680621383,0,280.619783169727,3426.35165022406,599.691544197505,0,0,420.723924258145,1673.46014179071,0,0,46.6483854777794,0,0,0,2320.61210003092
"19",0,476.432017934259,0,76.5535565169551,2184.13479484698,429.682566854148,1870.26447337168,628.984347656214,0,333.67176147952,0,0,244.093794829846,0,731.519017502479,958.687464422934,0,0,0,0,550.448972308268
"20",0,69.1094126386984,0,0,934.098290898247,1337.96323756883,232.928292546933,0,0,3816.49408959269,0,0,0,0,0,0,375.816903598757,1979.61392110146,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
