"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,0,928.27222726861,0,0,0,1319.30253577848,63.8745328862881,523.757192107969,0,0,0,2080.16266587555,1031.17886663074,1170.68372982507,1079.80747146064,38.4549240919222,906.982690304984,0,1825.73628666048,0
"2",5621.06019602591,0,0,0,0,1314.76457494732,0,0,0,0,1039.85340249826,0,0,1743.55808945441,0,0,0,0,343.121992670099,30.8483204600709,0
"3",0,0,0,1902.70981689575,0,0,0,0,1600.48814058642,2892.26218136984,0,137.20251796946,0,3903.8346807218,0,0,0,154.282506519832,0,0,0
"4",0,762.262726184019,0,0,0,0,0,286.495590636272,711.175115466515,886.470961262941,0,0,0,0,1053.64429565144,0,0,863.543887015888,0,1710.60557039671,0
"5",623.959507049356,0,0,991.660084365683,0,0,926.965159923164,3168.78963050837,0,0,932.29322010118,0,0,0,0,1889.97002147116,0,1319.05596489431,0,1453.59637723687,0
"6",0,0,0,0,0,0,3788.73983561328,864.549911468026,0,0,0,1239.5928876362,1435.98399424998,0,2534.7744060389,0,0,183.796561852356,822.342833548262,0,73.6878551703716
"7",337.329021712547,0,3246.74024668699,694.897932415949,405.552086951185,1559.49402072247,0,0,0,0,0,0,0,0,680.474723652648,0,0,0,3255.24283236045,0,383.791918670764
"8",0,0,1184.50866293224,1077.16358225701,1366.78151358191,0,0,0,0,590.493684294136,0,0,0,0,0,2817.98789634233,2036.21249590355,0,0,0,533.91119088615
"9",0,0,0,0,3172.73085727094,0,174.527777927042,0,0,0,455.561202903837,0,0,662.045320577574,0,1170.92412173513,16.6672081311531,0,78.6466440290525,0,2244.21201045449
"10",0,1114.09278511979,0,1491.67013554769,888.365036389614,0,0,3239.19115269415,0,0,1418.73727327677,0,1233.81602009983,0,0,42.9210488334332,0,0,0,614.966624366562,1321.6979154927
"11",0,774.545661166034,0,0,2017.22880506418,1000.19018455144,0,0,74.2194754607191,2627.46283173094,0,0,3744.05469149363,0,0,0,742.142413222796,1666.29636987728,0,192.205558159038,1333.0222801834
"12",0,360.603630236361,0,0,608.77786886183,0,0,0,0,0,4281.43330040553,0,535.53624384056,1289.09865555444,908.059617219809,0,728.566769605097,0,987.50611305638,412.684186017878,0
"13",0,3420.23831455564,107.615458327952,0,0,142.994558760908,857.862586605592,0,0,943.664132118036,225.58344049654,1012.63132668003,0,0,570.486649888028,0,1880.65932305364,0,0,0,2647.57217533151
"14",0,1375.06846935068,0,0,0,1688.15027065604,47.2644693177922,41.2249360655184,0,246.334151864567,0,0,0,0,357.828276683711,383.551643681918,81.5052290725376,0,0,1264.32383159434,6478.01373862187
"15",468.309027697617,0,278.789494279302,852.503171681213,0,0,0,0,0,0,977.932127887539,5172.64970419199,0,0,0,757.689578111857,1670.56212105202,0,0,0,0
"16",0,0,0,548.656601638432,811.79668110039,0,1702.74799026007,0,0,0,0,0,442.349853476473,0,1440.85890758791,0,0,0,2588.08431284269,188.120780251337,1209.58573708591
"17",0,0,303.974793535728,0,0,2324.53287354357,0,0,1177.36701784868,63.4749671902484,0,0,0,0,0,906.962625802213,0,3480.62028995891,564.96077183812,0,0
"18",0,0,0,815.461164312339,0,113.802789057427,0,0,3941.19405120846,0,0,0,0,448.474402690155,0,0,1212.26939491139,0,0,1812.05297361446,0
"19",0,70.7608482098802,249.752977009959,704.779126955837,0,1677.11753090763,0,880.652701832489,1285.38845054091,0,0,1995.01677264375,0,0,0,920.09174455452,308.935845245332,1287.51487227574,0,0,0
"20",2682.90394399907,1741.00515981367,3083.06974964307,0,0,0,777.823646328796,946.098654885597,0,894.631137979585,468.057864624179,0,365.183931920207,0,512.539828534561,0,553.050112781771,0,391.509716046934,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
