"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,45363.2526126753,84616.2109658726,5784.98823825511,1306.65399920026,0,18983.8858763666,3801.10879526603,23124.8134805759,3422.35460931376,0
"2",26907.2742290806,0,4775.28911184108,6468.80963740668,0,4111.31764866316,8405.8348618559,2277.12042299931,0,5485.46699504859,0
"3",97990.8084365948,0,0,2954.10205500578,5719.71076564127,5953.38221607091,0,2108.60507051965,0,1670.86063480111,255.469276147288
"4",1046.03981449476,5047.93059420879,1825.42623521978,0,0,4529.54865158838,0,6121.23160697331,0,0,0
"5",3089.11392621393,0,1951.00852148565,0,0,0,528.00978256989,0,7608.78415264452,551.229095985663,0
"6",10450.6047228379,7141.58998581851,1241.2436099868,0,0,0,0,6165.38582970541,778.718930984481,272.629179810913,0
"7",20635.7298820191,0,9669.77422914724,0,0,0,0,0,5813.95246450311,0,0
"8",11462.3389591833,0,4436.7801689872,0,6854.41167914299,10462.8398180731,0,0,0,2092.29438261421,0
"9",11244.0327438317,1454.28222486013,5556.73837259779,3265.30638312505,0,869.210348647798,0,14938.7331593075,0,0,0
"10",2011.87299142879,87.3752190521452,2981.48057355127,0,0,0,8136.55083176147,0,0,0,364.954664967053
"11",0,0,0,0,0,0,0,0,0,0,0
