"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,42156.0724209767,87333.8642445914,725.520976504735,10602.2398018626,17202.2404067712,7783.48186732274,15396.7850311774,0,5203.06382831928,0
"2",41065.8728290779,0,0,0,0,0,0,13618.5490986902,3466.982044216,0,279.708934910877
"3",80610.7432699725,438.785675024656,0,3242.56565482804,0,2545.08352053768,15209.3591808877,0,7458.5135623878,6807.17258493861,340.715006203463
"4",1284.33308854252,0,0,0,0,0,6088.30761436293,6020.78173357659,5176.75446600307,0,0
"5",3731.52568684362,0,6394.30408210995,0,0,0,3445.98923854122,0,156.326471404847,0,0
"6",420.629880611578,1164.8382155687,8396.5934499413,2026.94254289341,1786.77304548082,0,0,0,12254.3951246483,0,0
"7",21179.0770845029,1130.7079613707,3961.76692691708,643.902794904006,1491.76359664102,5525.52347686618,0,376.069021327447,1810.64571314011,0,0
"8",21959.5438625515,0,0,7198.81698870858,0,0,1288.59048302261,0,4861.71367371759,0,0
"9",10397.6000494195,11258.4931388801,10581.6266073713,713.980705097686,0,653.451278868297,2238.55296841688,0,0,1484.59848431625,0
"10",4188.48995416189,2945.53322479358,385.796477758854,3921.47665085587,0,0,0,0,2140.93797319077,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
