"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,31082.3092516382,79068.3275489348,12543.13947874,3454.14555984235,0,19118.025874146,32825.7157263692,4715.26336071437,2975.91783602822,620.423941114336
"2",2034.43894457106,0,24586.6795318954,2192.54126419025,4853.70791082476,0,0,0,20904.7831766148,3858.96207879964,0
"3",95008.376681129,9568.97298327398,0,236.823174236255,0,5471.47662436812,6367.28899177369,0,0,0,0
"4",0,1477.64792724238,4365.16006636848,0,0,0,6625.84860847286,1353.62549767149,4747.89480272986,0,0
"5",3405.19386957494,9510.59960797197,0,0,0,0,0,812.352001352792,0,0,0
"6",8896.62112645047,0,7767.06862111803,0,0,0,0,0,4692.28964381629,4694.19286775917,0
"7",28119.2972793064,0,0,0,0,3768.35913654248,0,0,2266.03804483317,1965.76211498703,0
"8",28915.9057103175,0,1266.71602037471,1182.92539914826,0,0,3943.11787816103,0,0,0,0
"9",18457.982094336,1636.18543652353,0,0,3059.29979043472,14174.8359110749,0,0,0,0,0
"10",0,5818.71542996431,0,2317.77699747792,2513.62318288246,2511.62701105784,0,420.4916593782,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
