"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,22082.0577471969,100793.970740586,1249.91417838717,2763.68753878913,3791.97621400112,21386.468285416,19365.2350585275,13018.5199051768,1352.54224147557,598.89666796969
"2",48239.7126938546,0,5369.12339358021,0,722.986444936085,0,0,364.338185401784,3734.95218912312,0,0
"3",80975.6770343163,0,0,558.919957340939,764.415698812825,16425.6209781979,7792.06483890941,6702.39929534631,3433.84065185681,0,0
"4",8781.03838218082,3922.96518179601,2905.36363181817,0,1067.06357895975,0,0,1893.7461277302,0,0,0
"5",3220.50791068301,0,0,0,0,425.589398992174,3332.67265979607,726.154245311581,6023.22126411695,0,0
"6",16956.1596029422,0,1016.96186519767,0,0,0,2374.9260459945,0,5702.12474500996,0,0
"7",4963.27769860191,0,2618.87585463063,10847.6418610648,720.027908937097,0,0,6360.31197245407,0,10609.3212799808,0
"8",18279.8957137153,7487.04894247443,0,0,1595.43040573841,2791.1123730115,1168.14952243805,0,3987.02805062283,0,0
"9",3421.54666939041,17740.7280653214,4349.65630287734,5816.73031699955,4466.67050166333,0,0,0,0,1532.97137611788,0
"10",0,7861.63069982583,0,0,1780.49436614779,2491.99971884076,0,0,1426.58222280187,0,21.5272731446511
"11",0,0,0,0,0,0,0,0,0,0,0
