"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,34175.4829102045,90075.9148604353,293.389941377912,7813.8264520476,8890.33358315062,7185.36145494655,25.3426611184505,33080.9987492185,4862.61796502507,0
"2",53585.8059073039,0,2373.35552919305,0,0,0,0,0,2471.95147039809,0,0
"3",83628.2254578419,4086.12940874128,0,84.1819131299642,0,0,15753.9654144625,10526.084608945,1276.92236596505,1173.90916891477,123.520116781092
"4",0,2868.24681102909,0,0,2274.47040114737,7197.10215173673,5316.60579709134,0,0,913.751741480479,0
"5",1110.63088185159,0,0,0,0,3913.15513221307,0,3317.43041637666,0,5386.92904845833,0
"6",0,0,1440.9069678874,835.704736685439,0,0,7798.34868605338,15478.8154253913,496.396443126556,0,0
"7",5807.76906187252,17964.5715066401,7817.13484254511,0,0,0,0,4529.98116461171,0,0,0
"8",31871.0011635723,0,0,265.663450679448,3172.00039374905,0,0,0,0,0,0
"9",6844.82728953655,0,13190.3440019023,14304.1288086775,169.673971876444,0,0,1164.7983623482,0,1157.62697369547,496.903824333248
"10",1989.55594370638,0,2156.29558672487,2690.1374632424,450.805225164031,5925.70781594282,0,369.732245980213,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
