"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,13714.9419153266,98610.3673462747,1407.24453684142,4560.38612670989,7553.26552047418,15737.4132514038,17021.6723904114,25517.0334017613,2280.94408832296,0
"2",32543.8822430642,0,0,10227.9787688223,2146.71967483124,8034.104991466,5478.42722871142,0,0,0,0
"3",110901.246112084,3315.69988659206,0,0,1815.56851499024,0,0,0,0,0,620.423941114338
"4",6985.03669065762,0,0,0,0,0,3925.15571834956,0,7659.98449347769,0,0
"5",887.678135209055,0,271.086963524116,0,0,6751.17959681486,0,1668.94964988209,4149.25113346957,0,0
"6",13026.9587692747,0,0,2731.66349731745,3042.83325301419,0,0,7248.71673953746,0,0,0
"7",501.040896651902,22784.1826044176,663.345906920611,0,0,0,0,2552.27179195689,0,9618.61537572232,0
"8",14741.8872559434,18251.5088776191,0,0,2315.2688744389,0,0,0,0,0,0
"9",132.870952045809,0,15080.1721549291,4106.31951081158,0,2030.78736157656,7462.30350649402,6920.57431298359,0,1595.27543352881,0
"10",5117.21465075323,1028.09735266017,2428.97941704075,0,0,1556.96121271165,3450.98164759496,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
