"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,28484.9367868886,103660.758661166,0,2447.42357111221,6016.88146191113,18415.8627153721,15760.229461042,11617.1759200347,0,0
"2",25118.8543590095,0,0,8287.77558454469,0,1339.19627357258,6007.77145846019,17339.5742663233,0,0,337.940964985755
"3",100444.853155214,1958.48389860015,0,4504.93619743871,0,0,1533.85720905867,0,1713.90455300744,6214.42046533231,282.482976128583
"4",0,4378.27423021499,3978.12201858905,0,0,3505.30604620212,1587.33666967712,0,699.244318471962,4421.89361932972,0
"5",4547.28086394142,2685.56177999211,0,0,0,0,604.016304012075,0,3180.46333339794,2710.82319755613,0
"6",12671.4676722246,0,0,0,0,0,1560.95797632551,2312.38115740606,9505.36545318759,0,0
"7",11640.8846424237,0,0,4299.72402958661,7645.92004603784,1775.11479165646,0,0,10610.1154506088,147.697615355871,0
"8",2087.73351778464,18906.5827477286,0,0,1148.89043022469,13165.4583122636,0,0,0,0,0
"9",19137.633480403,0,9415.07110893562,1380.77050222267,2638.54239660973,124.341797437497,4631.94394676087,0,0,0,0
"10",9189.10801468322,2680.59119319044,0,0,0,0,1712.53507288708,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
