"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,32106.9490718882,96762.9793160559,5167.02718452505,6003.31914191153,2927.95766716859,15687.4556155785,3099.33198053063,24445.8626867148,0,202.385913152658
"2",52702.3030133951,0,0,742.256978551299,0,4986.55291494947,0,0,0,0,0
"3",85294.3740034149,0,0,0,3074.45115811466,7662.14961468714,7591.75725223457,0,2083.66637800636,10946.5400483227,0
"4",6936.51121014434,0,9565.9934772769,0,0,2009.86525452791,0,0,57.8069605357105,0,0
"5",9228.71541164091,0,2111.86004489737,0,0,2387.57002236138,0,0,0,0,0
"6",0,0,1007.0833656789,0,0,0,87.9075047854886,21607.5940132203,1694.09435160712,1653.49302385233,0
"7",12989.039630555,19217.4209843075,1136.44443620173,0,0,0,0,0,1881.74969920576,894.801825399153,0
"8",5821.21828705405,6217.93178003384,6469.59114857911,0,4803.00614395825,5952.20320934889,0,0,5626.67641106482,0,418.038027961684
"9",5414.68143497631,1552.12880038515,0,12563.9221507161,0,0,11230.340076121,6567.23077017143,0,0,0
"10",6450.972714504,0,0,0,0,0,1456.82090383424,4138.028120849,1536.41254157355,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
