"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,37887.5784186368,33844.3862479489,17063.7021584815,1627.38780655901,4472.53035566385,22335.9201417501,14739.8117123154,4266.40902543057,0,0
"2",52853.9809080031,0,17620.9537376788,3804.10583586398,10679.1476529347,1251.07026514152,0,640.48937545621,3656.1951713959,0,0
"3",31677.8025219515,23371.6431310935,0,164.541936392416,7660.65723602391,12273.4633169223,7506.93037773862,0,16657.3742885495,2271.49128791372,0
"4",4521.78857076758,2759.05049922213,3015.22973393219,0,7197.83774334358,2045.08082097352,0,4399.34016099781,3883.0403953838,1431.75662735105,0
"5",3890.55868869873,0,11147.3314077946,0,0,6628.33567235659,1272.23342470028,2852.86048971451,0,1183.60046916107,0
"6",14459.9417790688,5189.06230440807,2366.05133687662,0,0,0,0,914.580998505656,0,3864.59003909291,0
"7",154.55768049038,10262.9108343412,1119.07035613336,8129.11972856436,0,0,0,2561.03633323499,0,9948.74811072063,0
"8",19204.0196097334,0,6632.5126295667,0,0,0,349.196391439193,0,94.7867128319376,5395.61975429189,0
"9",2744.49247704864,6842.67801034856,13017.4035890116,0,0,0,0,5831.65718086717,0,0,0
"10",6757.271750592,4793.66068601865,12476.107489993,0,0,0,0,0,0,0,0
"11",0,136.790444996449,0,0,36.3323023169799,0,472.286861925887,0,0,0,0
