"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,7936.33599201473,54874.3982870898,18852.1126377937,10617.0640361769,0,3421.63293518325,14480.0989826984,6928.98921084737,19127.093784982,0
"2",31403.684156278,0,36481.8321942679,1033.06142029982,1123.25059525375,6418.24884261122,0,8761.93266886762,5283.93306889572,0,0
"3",46838.8511973256,53706.423985109,0,0,0,0,0,0,0,1038.62891415102,0
"4",0,0,0,0,13567.0050636745,0,8664.3308492276,4219.08686388231,1785.59887647366,1017.1028987135,0
"5",14704.1379981307,16.6239735949666,0,5403.06383230237,0,0,6851.0943483977,0,0,0,0
"6",8917.57264078158,9718.6368867993,0,0,0,0,0,0,5245.03623968651,2912.98069068474,0
"7",14549.4635502626,2554.67522675328,2256.42974715072,0,0,12814.8745193184,0,0,0,0,0
"8",7031.2316455491,2416.00367272478,0,580.114993805742,0,2345.3456981963,9989.19088989892,0,9314.24819768838,0,0
"9",12174.0631887871,11282.7400180224,0,0,500.770314823006,0,0,4478.65773564343,0,0,0
"10",0,3611.93457404724,7626.38630042738,3293.11677510061,1393.27273125003,5092.01137093187,3010.3181748466,0,0,0,0
"11",645.409609239317,0,0,0,0,0,0,0,0,0,0
