"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,46757.2912362902,60924.9443113532,5221.9848203275,0,0,2827.76139472576,18723.1453373833,0,1782.59876670602,0
"2",15490.1139405522,0,14367.9180080555,8804.24791363935,2868.60948817586,14828.2989096513,5965.19374778746,4934.51550195683,16222.5371949706,7024.50824168446,0
"3",81791.7397543468,0,0,355.699913335637,5202.08925996036,5037.15166167305,5622.46068012137,0,1544.50627249649,2030.25655465197,0
"4",3647.530778412,1561.78478018553,0,0,2789.32973944558,6080.77791100661,0,0,5989.51229265574,9184.1890502662,0
"5",0,158.072136364123,21552.754687102,0,0,0,5264.09332895964,0,0,0,0
"6",0,10863.0432118888,0,4799.13752386284,0,0,6613.79233255252,1349.93046123255,3168.32292841533,0,0
"7",23961.3523085745,3819.73827925279,3748.0199131867,0,0,0,0,0,0,646.332542471086,0
"8",9513.8456366558,3069.63675404016,0,0,12212.792956286,724.251948726844,2727.68666940257,0,0,3427.9211327516,0
"9",0,16337.3323340217,0,9980.39948813677,0,0,2118.49943511748,0,0,0,0
"10",1859.83156781249,8676.4755970215,0,0,4128.5412973105,0,797.079608887223,6932.18495051878,1632.92690505319,0,0
"11",0,0,645.409609239316,0,0,0,0,0,0,0,0
