"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,0,89561.8017316274,10418.4894876742,8420.3529650265,5817.21045850166,8994.35045011141,5778.68479238662,7246.83598145725,0,0
"2",75573.3042985524,0,1779.97910261701,0,7601.97434685753,0,0,0,0,5550.68519844622,0
"3",15529.3042450812,32230.2239455366,0,9176.90906372378,363.333456683889,15107.3265667308,1328.08107476014,10982.1014892791,3730.92176234285,13135.7024924486,0
"4",1538.77035281448,0,4592.86215507529,0,0,3723.00294434402,2605.57065915767,3861.77195074377,12931.146489837,0,0
"5",7639.57700035908,7916.28089058448,0,5269.7189157303,0,0,6149.34334575235,0,0,0,0
"6",3598.71329466282,9483.72036375183,5304.40353961503,45.2477567636106,0,0,7757.03585380586,242.973879680515,362.131769672534,0,0
"7",17128.3715552829,8031.05732318343,0,4251.10443541056,0,0,0,2764.90972960717,0,0,0
"8",0,20187.5500540931,0,0,414.866003608744,2022.94046148073,0,0,4051.74185811355,4999.03672056635,0
"9",9253.11709806737,4197.36191576958,0,0,6676.41783404437,0,0,8309.33440939456,0,0,0
"10",6003.25614153523,9197.17983614409,0,0,3724.418134958,0,5102.1858139662,0,0,0,0
"11",0,0,0,0,0,0,0,0,235.027732167916,410.3818770714,0
