"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,41343.1759708079,57130.739997766,5608.15452813949,4589.52837249018,1913.75083876538,20460.9711530296,1608.26116405983,3583.14384172698,0,0
"2",3209.01999510529,0,25995.6793439357,15065.8367343883,1580.25121268386,0,4185.77085884117,15862.841448086,19254.2428202471,5352.30053318631,0
"3",88910.6232913071,3616.35330456065,0,4848.11455072859,0,0,4208.812949991,0,0,0,0
"4",4530.69446888279,2412.38490787056,3315.72779197446,0,0,1560.2747654615,0,6949.7115812767,5720.41893161746,4763.91210488871,0
"5",0,3687.7097177945,3925.04283125937,0,0,18339.8998317819,1022.26777159029,0,0,0,0
"6",8918.82796268307,4554.18389177683,406.165616445729,0,10715.1697025487,0,0,782.760749057699,0,1417.1185354399,0
"7",0,9309.19704026135,0,1469.11006921005,6629.76964403223,0,0,6736.20130861143,0,8031.16498136913,0
"8",16836.0933732803,5322.63982647625,2959.12914412423,480.284687833093,2479.15388532526,3598.83418082389,0,0,0,0,0
"9",0,19379.2620987538,0,647.113431687625,1207.48992409837,1257.72081422526,1413.33485486274,0,0,4531.31013364821,0
"10",13859.1548950963,1618.46757076212,7506.56180342987,1042.85565731535,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,645.409609239318,0,0,0,0
