"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,38417.6349021233,69993.2658079959,14352.5785095775,0,8323.07744751902,0,3740.16090951919,0,1411.00829005169,0
"2",49020.2096902769,0,8402.7886889004,3853.81540670898,0,0,8131.70706390547,1211.05539484258,19886.3667018395,0,0
"3",62769.6289964597,17235.8760299149,0,0,730.165508173388,11826.6822844761,466.032808804268,240.363582662913,0,8315.15488609441,0
"4",3213.54404081115,8129.80469824854,12517.3742155398,0,0,0,0,0,0,5392.40159737193,0
"5",0,3858.39110441992,2911.93465538267,6420.18479579841,0,0,10919.3049231395,507.7549650167,0,2357.34970866872,0
"6",0,183.899709265699,1188.10902974697,0,0,0,0,13537.805107995,8224.68275482122,3659.72985612323,0
"7",0,5661.66712051384,1042.70494331751,3672.12078830963,14082.1073103557,3913.87842857759,0,1188.79457821327,0,2614.16987419731,0
"8",6963.56682852989,13755.9070732796,5086.42094201863,808.603208622601,4236.24180172141,0,378.63910675955,0,446.756136931147,0,0
"9",11994.9952447216,4000.19369130056,0,54.1669502850505,0,0,12040.8832949449,0,0,345.992076024009,0
"10",2302.46918555416,0,96.4482460337417,0,7507.43851168848,2606.84227048518,0,11513.8417128421,0,0,0
"11",0,0,0,0,645.409609239318,0,0,0,0,0,0
