"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,64531.1966726896,41281.268275468,2449.56920625548,1603.90577821478,456.166233873716,0,6086.51238810321,7498.11553919355,12330.9917729864,0
"2",12504.2521583717,0,35726.3821586216,5818.81524726972,5821.77183521016,8828.94090688784,4216.50262039055,6007.11297416266,3529.88220231687,8052.28284324096,0
"3",88785.2082701095,398.742393666494,0,2188.20475478728,1822.6146071005,360.651733781157,1940.51598630179,6087.96635084108,0,0,0
"4",0,8618.21899859598,0,0,378.380856271837,9935.3470002317,5102.99676609517,1027.05055463051,4191.13037614666,0,0
"5",10320.677981434,2123.06101115824,0,6115.15290232483,0,814.37465065763,0,0,7601.65360685132,0,0
"6",1499.19826580318,9889.87913368902,3775.29464348824,0,0,0,0,11629.8544149721,0,0,0
"7",3077.60371864657,0,10263.8515522861,3032.60050088708,8782.93281009113,0,0,1101.27956838285,5737.02386908302,180.151024107688,0
"8",13960.8417378391,0,0,3246.85339574586,0,0,14344.7227621199,0,0,123.717202157243,0
"9",0,4986.71248870693,2552.24589456529,6310.27365203236,8379.81850171228,2798.51727421866,0,0,0,3408.66344604048,0
"10",6116.63185415088,50.1540213155727,7640.00400450561,0,411.938352578889,3476.48263140652,6331.8290626461,0,0,0,0
"11",0,645.409609239319,0,0,0,0,0,0,0,0,0
