"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,81108.0466821109,0,8231.58946844621,800.267918983127,0,8018.43586948054,5116.98982837986,27205.2284195681,5757.16767981694,0
"2",51713.3917368195,0,25330.4142671829,1835.59021374338,0,3497.27295983142,7624.76944987666,0,504.504319020105,0,0
"3",35709.7788874646,0,0,0,15356.0979131714,23173.2074712259,1734.82331750186,6607.91145975007,848.07285500313,18154.0121924699,0
"4",1219.21054657533,0,24939.964928485,0,0,0,0,3093.94907691189,0,0,0
"5",2407.95184169416,6281.74191494592,12051.6448784175,0,0,0,2027.63239133018,4205.94912603843,0,0,0
"6",4319.69957998507,261.529680496011,8323.54755310444,9883.32799625646,16.4958071138408,0,3804.99942475065,0,0,184.626416245441,0
"7",13747.8431946273,0,0,8877.00522557449,0,0,0,9550.5946232825,0,0,0
"8",4925.07340902229,654.562926880169,25035.9152390683,0,0,0,1060.58352289194,0,0,0,0
"9",0,2937.49312463051,3508.07828441798,333.956755282104,11028.5011019103,0,7665.32322172206,2962.87876931307,0,0,0
"10",21713.1149130384,0,2049.48137825982,0,0,0,0,264.443635305302,0,0,0
"11",508.349877128667,0,0,0,0,0,0,137.059732110649,0,0,0
