"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,32266.6003877504,81167.7875098933,18754.9166383035,0,0,0,0,0,4048.42133083796,0
"2",60386.5522971768,0,1519.76037891799,0,0,0,16600.1031190994,0,11999.527151282,0,0
"3",41800.2076175351,17645.8030703852,0,0,27201.3627411785,2031.4927469106,0,31.7354864399845,12873.3024341361,0,0
"4",0,5000.58022621628,0,0,0,12784.8271541937,0,7782.7411633875,3684.97600817408,0,0
"5",0,0,0,5437.78734448942,0,0,0,12944.8858566613,0,8592.24695127494,0
"6",10793.8491220727,3808.72096546643,0,4968.76567650932,0,0,0,5696.94891829434,0,1525.94177560924,0
"7",6689.20185023042,0,10649.1059944107,0,0,2218.62819462589,0,4135.97786431342,0,8482.52913990483,0
"8",0,31676.1350978625,0,0,0,0,0,0,0,0,0
"9",9517.35825181263,0,7902.39264571345,0,0,9183.17622156123,0,579.69054275732,0,1253.61359543132,0
"10",7077.2448475274,845.534581383946,0,0,0,0,15336.4640784542,767.796419237982,0,0,0
"11",0,0,0,0,0,452.356113766379,0,0,0,193.053495472938,0
