"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,12335.1639846711,50917.1028211075,11975.595871191,15181.0900456962,9325.22472898377,10381.4501203854,6794.88884036154,8930.06276676384,10397.1466876246,0
"2",51545.2602730288,0,17364.9349843742,0,0,9458.93109500043,0,2735.38021645367,5225.98264264191,4175.45373497478,0
"3",8815.6559642175,56404.4559445637,0,2570.82875468702,1710.96196563964,4720.93913818504,8137.50196769045,0,14401.7601841856,4821.80017741748,0
"4",4339.66925424626,0,0,0,0,1124.43062743791,0,19216.2331581515,0,4572.7915121366,0
"5",4264.4954511451,0,15309.0935488229,0,0,2040.95484145059,5360.37631100748,0,0,0,0
"6",9206.87504021654,16713.0255357012,0,0,0,0,745.711705655244,0,0,128.614176378841,0
"7",6899.32220572232,0,11994.1632139492,9162.21479480625,4119.74282900655,0,0,0,0,0,0
"8",29502.3161029281,702.850289736316,0,1470.96870519855,0,0,0,0,0,0,0
"9",15481.3067000729,0,5653.75196068125,0,4753.3081696361,0,0,2547.86442688572,0,0,0
"10",6209.51299477688,5087.87857439145,0,3981.86153341972,1436.25973120024,0,7311.52709281528,0,0,0,0
"11",0,0,0,0,0,0,0,645.409609239319,0,0,0
