"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,30170.8165664332,84273.7598262636,0,744.921882303069,0,0,6964.59623754981,7071.89927116973,7011.73208306674,0
"2",47809.820694763,0,7632.87395453012,7843.67751131686,4553.17462708986,3237.33967218832,8527.63078085337,4660.94892773622,0,6240.47677799576,0
"3",33562.8917905802,21009.8831736926,0,1145.71696739052,8274.2274164912,9351.6054958298,0,14123.4464433509,12103.6636422039,2012.46916704658,0
"4",21191.2775210868,1139.06952084246,650.217998790976,0,0,0,3557.12404555849,2680.91148759092,0,34.5239781019711,0
"5",0,2950.34182965252,1596.35975236858,0,0,0,16931.0905860495,0,1107.55480074904,4389.57318360616,0
"6",14149.4879391817,1141.89532289681,0,8403.49474321787,1334.01134392005,0,0,0,0,1765.33710873564,0
"7",0,1286.87531336577,7085.83499698322,3401.36835665644,1428.34837454132,5256.85026131017,0,3334.05143286936,7740.42031778016,2641.69398997868,0
"8",4390.31685467518,18615.8241727846,0,1392.70927195387,6855.0497233014,0,308.70404221019,0,113.531032937778,0,0
"9",5977.91362054448,2047.58647839723,0,6974.5028087667,4011.62937353145,7338.45564064441,2086.14333539176,0,0,0,0
"10",8888.15287073844,12580.9068706909,0,0,0,1486.22936108526,475.192573343989,175.821721994615,420.736528750661,0,0
"11",294.552694783934,300.175080308446,0,0,0,0,50.6818341469352,0,0,0,0
