"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,39107.8609568766,69181.0372191177,5704.27440178965,956.88636984653,0,4795.9798920415,7395.46943760169,0,9096.21758951274,0
"2",34986.8482148618,0,0,0,19511.2649468875,0,2884.48349651281,11102.8787141082,16384.5986325493,5635.86894155394,0
"3",42143.8845236523,26695.266031514,0,12392.720732198,0,2228.62011797896,9565.34986621916,0,1914.22312450586,6643.83970051743,0
"4",21532.973311761,0,0,0,0,3381.29897834124,0,2907.17066394676,0,1431.68159792238,0
"5",418.968385938184,0,777.658888129652,0,0,17926.1277132036,0,0,7852.16516515445,0,0
"6",10869.1966866531,9076.94568416137,6848.08408713764,0,0,0,0,0,0,0,0
"7",7504.63074470782,9710.07658685785,0,2657.77296785081,4484.47177233405,0,0,6530.29251270947,0,1288.19845902481,0
"8",11720.3657870658,6491.7354152966,0,8406.70155746366,0,2650.51366665463,0,0,2406.81867138228,0,0
"9",0,0,24432.2663345505,0,0,0,0,4003.9649227256,0,0,0
"10",7087.54633171321,0,0,0,2248.73965211022,0,14690.7539427803,0,0,0,0
"11",0,161.48965435998,0,0,0,483.919954879338,0,0,0,0,0
