"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,15557.2433438898,60518.8027882759,25367.6048397745,0,16625.135057924,4619.81287326637,4718.3521988575,5267.76209718469,3563.0126676121,0
"2",66751.3961134367,0,0,0,12463.9263226091,0,0,258.816261493639,11031.8042489332,0,0
"3",45618.1189929659,25457.425302411,0,0,5535.40530103272,2931.71817716248,0,13855.2782443431,0,8185.95807867184,0
"4",1160.34190862055,2130.46896117497,3342.47845133938,0,2856.59287825139,2761.58358567569,17001.65876691,0,0,0,0
"5",0,10029.0066000223,0,0,0,0,10127.0396418537,0,6818.87391055017,0,0
"6",0,4513.81831865171,10773.4909851541,0,3441.68314541327,0,0,8065.23400873324,0,0,0
"7",7442.68593803881,12767.4704448032,0,912.439229545458,0,0,0,0,0,11052.8474310966,0
"8",3959.99514778042,0,23953.4199877694,2280.67593563668,0,0,188.055915523732,0,0,1293.98811115197,0
"9",0,20743.2814032159,2650.854316396,0,0,0,0,5042.0955376642,0,0,0
"10",11331.8758855129,0,0,0,2903.75509387257,4352.04361029505,0,0,5439.36533692314,0,0
"11",0,44.6599548936168,0,600.749654345701,0,0,0,0,0,0,0
