"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,47842.2219790853,49548.091312463,9319.95181313492,5794.70583314862,55.3651169535941,12780.1399063953,0,8398.25696750466,2498.99293809964,0
"2",51603.0533953328,0,22040.6712677218,0,0,0,505.236380672203,6839.71039075306,9517.27151199377,0,0
"3",52597.8398262456,15698.218229299,0,0,5745.6080815172,17771.6764446712,4916.36587857167,1812.79942724843,0,3041.39620903416,0
"4",0,0,607.159185930797,0,13549.6285129969,1542.16077721127,0,9813.67935161486,0,3740.4967242181,0
"5",5585.75161635052,0,0,0,0,1367.81319838616,1037.56213048049,10828.5017588922,7603.29477641071,551.996671905774,0
"6",0,11630.5218060477,6743.79876458668,100.384647966861,0,0,7565.57141490696,753.949824443785,0,0,0
"7",14742.4670372782,11234.0821565496,2119.39706023867,0,0,0,0,0,1190.23610084177,2889.26068857619,0
"8",3943.73947907246,2838.71545402177,11294.5503271239,0,1116.08953158016,1109.37724936644,0,0,0,11373.6630566983,0
"9",0,1999.61470406077,4154.30716471254,10914.5537972856,995.330781935955,3360.1530514024,5121.13625973949,1891.13549813941,0,0,0
"10",7703.859150505,0,4414.22930017535,8826.57940091517,0,1233.6258381677,0,0,1848.74623684049,0,0
"11",87.7034815696727,0,316.842145982572,0,0,230.30875489917,10.5552267879027,0,0,0,0
