"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,0,0,0,183.872773821622,0,75.2986744139215,0,0,0,0,0,1454.63566354079,0,3667.430674457,0,0,0,0,0,48.1454962348793,0,263.283512057204,0,0,0,0,0,1061.43760237573,0,2838.11007760536
"2",732.935374199844,0,60.9318448428524,0,0,0,161.976061350989,0,0,0,0,0,0,0,0,1758.42770810093,0,1464.75116254123,1449.25300604534,0,967.121805311652,2699.04460056436,256.900230659258,0,0,0,0,132.898543524594,0,0,1184.07636517055
"3",0,628.512167836527,0,0,49.8664451923507,0,0,492.882461037564,98.975891302005,216.666223733271,0,0,567.524523915482,995.356945780521,230.423914527381,1945.03949509269,0,0,0,0,0,827.992819036843,0,1233.75086409987,606.026408720294,573.797305951296,0,0,0,904.212192940642,0
"4",114.817822101564,0,0,0,493.918415290046,0,0,0,0,1002.75153804221,3155.06474251003,0,2182.3020439777,29.5510534497487,0,0,0,0,0,0,0,0,0,956.807870537641,0,0,0,576.992384417282,0,0,3004.1690074541
"5",0,0,0,5028.7889469755,0,0,0,753.363708022957,1153.60439161727,467.689798675622,0,0,0,0,1309.55636928942,752.652219375238,0,0,0,0,0,239.846992914367,1029.48045168256,432.772926668278,66.006250106615,0,0,800.910882288998,243.601234850099,0,2150.9747680918
"6",1100.52067293374,0,693.996951184303,263.725591752663,23.4060016722302,0,85.4465506532566,0,0,2915.39437965128,426.132703195848,513.258237332665,0,879.758256031148,0,0,0,0,0,0,0,0,1930.0760312412,0,0,464.230185589693,686.837461928321,0,1485.32339994551,0,1564.93220404553
"7",0,2094.20570654823,0,0,0,0,0,0,0,0,0,0,0,1087.71831187868,0,2251.06345327595,2053.50746751025,650.998245937335,91.8628015949473,0,0,0,0,868.840777651228,206.737314916699,0,0,0,0,0,0
"8",1074.14928572445,0,0,0,258.718877014268,0,0,0,1951.4732937008,0,1152.79772692175,202.341393105715,0,901.923447846026,0,169.293468963588,0,799.624560854493,0,0,651.217806697532,327.457786086313,255.952156295171,844.362845559255,0,0,0,92.5446849498799,0,2007.49350532344,0
"9",0,0,0,0,320.122535323948,459.095828548245,584.410247994476,0,0,0,0,0,645.329299960517,789.545246388065,0,206.431921530521,137.575759848619,0,36.9640814181405,0,194.186064382908,0,0,296.558154929898,150.141476554155,2209.38389089207,0,324.956550601794,0,0,0
"10",0,0,0,0,0,0,253.38485881262,0,0,0,0,0,3069.82551578236,0,0,0,0,0,0,1166.50540605563,2278.55006877933,3399.93381282944,150.323264229499,0,0,401.84074965076,0,0,0,0,50.6041970851826
