"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,0,0,0,94.4441778072397,0,0,0,0,0,883.819728944065,37.4619766567967,0,2176.0869638677,0,0,307.901538556665,0,0,1176.27893222786,0,0,456.209774502943,906.936997130113,0,0,744.518661352854,427.259071591822,0,0,2381.29665186863
"2",0,0,0,0,0,0,0,0,0,0,0,1769.38466170113,1584.28759062209,0,0,0,0,0,238.782025301786,0,0,0,0,1565.23452929248,658.896487230097,391.688802232835,474.867998464501,650.345993574611,683.565695193467,0,2851.26291869852
"3",0,181.755972394926,0,741.321152089835,238.260517104815,317.890883824572,219.987307748895,0,545.642223950877,0,778.717195191429,0,0,0,0,126.576018809074,2684.48632607159,0,0,0,553.397077953557,0,0,816.037689620301,0,0,66.5274624067871,711.816439980191,904.554456795541,484.056935224477,0
"4",0,0,308.002248578954,0,688.465111539855,0,29.1801045726411,0,0,0,0,0,240.837408599735,0,0,0,0,0,0,0,412.392378452062,135.082800133769,1692.55300478446,0,0,624.395801754219,0,0,2934.4368812624,0,4451.02913810217
"5",2465.06480879301,1742.51113380148,811.831159790896,0,0,0,0,2.84329035502364,0,0,1422.6651529167,0,1513.79919190113,0,0,0,0,1587.6957246476,1758.42405682182,364.152599046994,357.696905647547,0,644.891778762165,653.185569365204,0,0,0,0,0,799.420301358811,305.067267350366
"6",153.549083790523,0,2479.05327013478,0,0,0,460.980065122914,0,0,524.825555070841,0,2152.35944525857,0,0,1565.78121805192,305.870164895694,0,0,0,1830.50506016486,0,128.676202554518,0,102.166808514527,360.717248651875,0,537.34697165221,0,0,0,2431.20753329429
"7",0,47.7981640868219,1211.37020004586,0,1716.06871022271,167.835107625932,0,2111.6856338342,0,0,0,0,14.8819389490932,0,0,0,0,1324.77618891446,0,0,1295.29662764724,0,463.485919934992,0,428.156411678683,0,0,0,0,0,523.579176373231
"8",0,1205.63010761996,0,581.667495004505,0,0,0,0,0,1766.43243364931,1611.78915652293,0,0,521.240088468664,0,0,0,0,0,0,419.522181515477,104.668962961775,0,1465.7719192287,369.479072336737,0,0,0,868.722470642356,0,1774.42695109225
"9",0,0,0,1207.22029609875,0,0,0,0,0,4.85232642190786,389.443970469946,0,0,0,116.622092116386,334.572870818077,687.344794627639,2223.0384272567,0,0,528.95306568795,0,595.016361452212,0,0,0,124.650230222634,0,0,0,142.9866232012
"10",0,503.585253251684,814.452436974066,304.258424170754,0,10.8994902937658,524.574972457386,0,184.193631599366,0,126.461414564242,0,0,0,1911.92517077386,0,1297.67511406067,0,147.136309761836,0,0,892.445243020743,0,0,0,1004.86510064968,0,0,0,1909.12014260907,1139.37516903778
"11",0,0,0,1151.09065384872,0,15.651668703494,873.883347077485,2255.75133209953,1183.0358745118,0,0,1648.45869388691,0,0,0,0,0,333.529920453351,0,1489.70675286265,0,0,0,0,0,799.934915484801,859.710131576019,58.6190500122195,0,0,4.01678667656756
"12",0,0,0,0,0,1741.87572705459,2672.11197699531,0,162.344568865993,0,0,0,0,0,0,722.662914413439,0,0,0,994.25961557752,0,0,0,0,950.044045466316,0,269.844657812842,662.473529986642,0,0,2960.27070930929
"13",0,0,1832.13342682285,0,0,0,0,3085.58396099686,0,2226.25699344474,1361.54909750446,285.024411348183,0,1160.85631993843,0,0,407.707195630222,0,0,542.21629699497,0,0,0,0,0,0,0,0,432.433524328601,0,0
"14",256.433437036618,0,704.192137202069,200.475770623265,0,0,0,898.61312609445,0,0,0,0,94.6634894152272,0,2381.33492060861,0,0,0,0,0,1968.20015305693,3.82826061862056,1937.31596106315,0,178.317066606102,0,589.985884692128,0,701.384869854631,1129.0801209232,782.62831839937
"15",0,0,0,109.92758718624,0,0,558.23974707146,0,1481.94583690146,1774.48728742703,1019.97132958198,0,0,1134.58394693826,0,0,0,0,0,0,0,173.248151936584,738.615581306268,0,115.251344792139,1077.99263154684,785.653480715293,1672.42799486304,0,963.437799817824,153.700038337433
"16",0,0,0,551.529770468739,0,1166.37337945862,0,0,0,654.901254791103,0,636.651505048473,0,1871.50819597424,1682.76044883074,0,532.314759790493,214.597245086863,0,0,0,965.921056533517,246.543530737942,455.148893760182,0,0,0,565.988232074837,0,1300.27669434919,0
"17",0,0,0,0,0,2257.74712960967,0,0,0,55.5275259984954,0,0,335.669046173984,357.617976325391,303.483197024232,493.196977920788,0,0,0,0,0,0,40.4521846838022,426.945015915164,0,1821.15448096582,513.70248608272,0,0,1024.8344638895,933.025377007167
"18",0,0,0,0,0,633.170965448919,0,22.1914439634127,0,168.20463750834,0,1656.94612025238,0,0,914.757987130114,0,0,0,0,1267.7105833113,0,3673.73183671879,0,1116.66410468369,0,2159.02868117812,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,2982.44182759584,0,478.574715886929,87.0418212625881,0,0,0,0,0,0,0,0,286.183350301977,0,0,1128.83464364627,473.343483346532,402.417261002047,2038.40274142705,632.289096123573,56.3272351178979,0,1589.92349804424
"20",1745.26312188639,60.0739886390496,0,707.459948927525,0,0,0,0,0,0,0,0,449.819119702495,0,0,1593.76406119252,0,0,1257.34944667529,0,383.677007135017,0,0,0,0,0,0,2099.43605650746,0,0,0
"21",0,39.1657119041703,0,0,2178.97277745474,1921.61456282992,0,1483.57252293374,0,0,0,333.60214149399,2466.03361379169,0,386.858490216687,0,0,226.623542301864,0,0,0,0,0,0,1402.16028576674,0,0,0,481.052394054792,0,1060.37392930402
"22",667.299994424751,0,0,0,534.961401623408,0,1866.1817323644,0,0,0,0,0,0,0,51.0554297086779,0,1227.31348428011,191.501247634441,759.847364051151,0,97.0625375508483,0,0,0,0,0,0,1264.69870330476,36.3775973511388,0,3862.93084793415
"23",0,208.167866011023,0,0,0,0,0,0,0,0,0,34.8968653697061,0,861.729441085364,0,0,695.243765689199,253.657378365235,327.653169588818,0,0,0,0,600.878166015219,1604.90363160404,1631.78773268296,0,0,183.387367153731,0,1708.01113216821
"24",0,1858.62037201404,0,53.5390300959292,0,0,0,0,0,966.181020132009,0,0,0,9.78788395407747,0,0,0,328.205553126904,0,0,1385.25296125529,0,0,0,0,0,993.132351426942,76.7331678574926,918.263789335509,0,574.610330499868
"25",0,0,1172.12017474896,0,1435.83543178258,0,0,0,0,380.138869482329,817.605880443414,0,0,0,38.1026195873093,0,0,361.686598956574,627.938402688996,789.312830155947,970.541950838117,610.332494049108,2369.19328796292,0,0,0,0,0,985.913747357736,752.097300878803,0
"26",1162.5892835302,0,0,0,0,156.96864574569,0,67.2002154614923,1022.41095597347,867.587558773104,0,0,111.311672094695,0,0,733.288950668231,278.764895876583,0,1841.54512592572,401.03534646844,886.196716465096,1262.2734807468,142.843188222686,0,0,0,1628.83281764188,0,0,0,0
