"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,58509.3262473901,258.926335483935,395.342866746212,0,482.154043079881,317.343676172222,2958.08565091266,3682.67540985757,2898.5247620486,1577.5408774352,0,0,0,31.2649314010653,2028.95245900253,884.272373344292,2269.91257775732,2228.04827024196,24.1081701966748,889.965886687554,280.383702527709,14.5681202735202,0,779.002371590644,0,2518.09587594682,0,857.117381457996,152.362463483182,0
"2",43689.3597143102,0,1868.15262134426,2164.09359072271,17899.865039547,1068.59022820725,238.206059900793,349.98247029903,620.476195768901,7024.80694246122,345.251368053219,5464.37822568526,1958.58513830062,5416.15299445872,185.184519379504,1131.27937709034,500.105051509987,0,0,143.968489832086,0,0,1332.16035488671,0,561.813835974492,3371.57980331784,148.949419772899,1469.56447735925,5469.85166529006,0,0
"3",6483.17724302238,5048.99120303316,0,1948.4396221916,0,1511.56602568968,1207.00093824649,299.071555130472,0,0,34.8487927785611,253.295047653721,2272.96525520163,1693.32932089009,0,612.336092409265,0,0,738.302041847337,0,861.195164861291,1136.59856473162,130.881935269352,229.802907423397,0,0,0,21.2579820596616,0,0,104.524494939889
"4",304.550078981427,3820.41860392253,578.658230719285,0,0,0,585.819464114814,987.67595056573,378.950106078016,2844.1395162822,0,0,5723.82427602703,0,230.691926250343,311.672856134817,0,1909.45043666968,1481.9669679492,740.105450576538,0,1549.7375229848,0,597.057536453852,141.966678869258,71.144456108307,387.819700875537,0,0,204.215998239411,28.4814640964104
"5",7981.52810859311,18091.8945852879,483.100375828921,0,0,1720.15228188132,213.016416565461,1679.98561260069,3373.29930478238,0,397.265937950172,3435.70807312017,0,765.801380164529,1043.23712959276,1137.10428213684,0,5593.6879904768,0,0.260849003039084,0,798.947067929421,0,115.284256918155,1608.53590040528,1128.45601257658,2155.45460740765,0,805.05739725097,0,0
"6",0,568.799406522504,866.681075890451,2974.40337161285,28.12931872627,0,0,0,0,1186.3901878251,0,0,459.79331137979,211.410434592031,0,0,0,308.622651055039,420.394474671285,0,0,322.508878298439,0,0,652.139078826609,209.827838274393,0,0,0,134.514750439048,0
"7",0,0,0,1927.68063326157,1998.30551624157,0,0,0,251.32885396919,0,1151.09764064861,837.062962138027,1000.81876042708,644.166340570396,0,0,744.260765403081,140.655391721066,0,0,0,2083.4353735928,498.294322348064,0,0,0,0,0,0,417.685341982602,0
"8",145.155528122521,0,1481.12296056632,3258.47409586955,73.2158955847488,1776.68078010219,0,0,1192.33001880121,0,550.304203469574,0,232.518936048227,0,875.646879531141,0,421.194763189943,0,0,119.621300483508,2110.9856372125,570.675776797522,0,0,0,0,236.312586069175,1040.47077763185,0,447.203725052467,0
"9",919.519851376446,561.872184435795,1389.46999420739,0,3643.34102887889,0,100.43770461834,529.741240358241,0,0,0,0,0,295.758651446424,0,141.70103904821,0,0,149.842978510123,1184.43069525033,0,1128.73218290795,339.715170470363,467.972665289018,0,53.0966599834724,1199.9775932275,4466.3570430423,23.3852453264745,0,0
"10",1106.16426923773,1297.52118297672,1963.37762069256,0,2147.61253636961,0,146.818187560574,1647.92191217698,0,0,0,126.833280647775,1668.37255083984,0,0,0,643.292016036399,0,137.802896208384,602.083596135203,110.195124418213,4874.71491527258,0,23.0941916444742,0,1006.87420547963,0,0,950.755909747932,577.245385344848,294.723895576735
"11",280.825512353714,26.3540488052442,353.172937799739,3100.57701326584,1303.16985326122,0,0,0,0,871.072754159971,0,0,7.26201133171313,1416.74679792386,0,377.200767406004,0,12.921075525491,894.417052944095,0,0,0,0,0,0,0,228.490120688936,0,0,2163.1275986651,0
"12",2841.41946903594,1617.91662612505,0,0,567.084197039899,0,2068.33576858152,0,2331.30965956349,0,0,0,116.898811187369,0,509.352159582702,568.73618436417,0,0,0,339.858592125926,422.479769150232,3522.39324003058,0,1848.82892281921,0,0,987.99518203073,0,379.007166023989,225.345896979784,0
"13",8238.9787739306,0,0,0,0,661.747580988536,0,0,1769.5565204775,1010.29910522006,2010.94157328782,181.364157406562,0,849.821384338112,0,0,0,2097.77626283981,188.491455668676,123.497079771449,0,438.876987495209,0,715.037743180039,0,0,0,0,0,0,0
"14",17.9174046278096,264.483901088338,3299.26565784195,0,4305.15382346923,0,307.855810415654,0,664.629951004815,11.1700120306655,0,2534.26037009576,0,0,0,0,0,121.089936007555,870.752128901498,518.602955748393,323.128104914133,916.436841710773,0,0,255.116730843039,445.026071524386,1735.22758948622,106.999165900128,0,0,157.358818863724
"15",325.433030798149,1053.13486688516,242.302783049275,8.07316038618862,0,0,0,0,0,0,0,0,0,0,0,371.166944670651,0,0,1045.3111048997,0,0,0,0,0,0,2135.87715508997,0,0,0,193.972317938625,0
"16",602.454643759942,877.36767112064,0,0,915.856736878451,430.879296273751,0,0,0,0,202.235496893734,0,643.307617475814,0,0,0,0,410.404957135884,1336.11949992877,194.63688981063,0,0,1078.46997922608,0,1669.29395862455,1431.25143702005,874.520880262193,961.246020383442,0,455.917723861255,0
"17",109.23741580493,199.43180616628,0,754.552798412517,0,0,41.293945683959,368.383512937613,0,0,0,0,2683.44419447111,0,0,185.334370297881,0,288.667874250276,0,0,0,87.8737355735303,0,0,0,0,0,220.389739893125,0,126.993780567278,0
"18",2513.83395824323,246.698751979437,1157.30134919001,815.844571213812,2888.25501043721,0,1237.18772046608,0,495.912297173717,1178.63277576097,0,2826.65137283732,0,0,0,0,129.850586520873,0,984.154077215477,0,115.41800201925,411.910271980428,0,0,0,107.489074099936,141.174221367979,305.680611375512,0,0,0
"19",2882.90257733603,2475.98466796461,0,0,185.069672051814,0,0,0,114.890887736657,0,0,102.963432657588,0,0,545.721710003399,0,210.2778651279,0,0,945.903407483921,0,0,1734.60361110588,0,0,507.839961201591,1231.78941148674,977.036701631978,0,0,0
"20",273.38923067767,261.201205314751,0,599.279266665682,84.7422924891195,410.576200851667,1615.35340774134,0,0,0,0,0,152.132404163346,1583.28991993815,0,0,0,0,0,0,0,686.399285879163,0,946.558888739103,0,162.754490101099,0,0,438.582187965812,0,0
"21",142.608461124743,0,0,1124.88218384479,108.235423743511,0,1526.61481476064,0,44.9524392095989,101.042530701028,106.803471050683,1201.91593446881,492.47685221968,293.151026358571,0,709.10975603906,0,0,0,721.04984477046,0,597.497963625528,0,38.6725639176061,0,148.217390291179,0,617.653799527504,0,0,0
"22",503.625066180274,0,0,257.06383671671,2195.67980701861,0,1972.24711806762,1327.2688904,1427.53382287506,1274.49156182814,873.398780186553,0,3.33028368101242,0,633.879137345654,0,97.4268496130908,0,441.969702193085,681.008674647315,309.708349840422,0,0,0,408.971698977495,0,1062.09707059055,1013.58308335804,5068.88844306851,21.0881732705269,67.2824912814476
"23",0,338.77663620775,591.334523048757,0,0,126.037842144302,0,0,0,571.081303004774,0,0,0,899.637362989569,0,0,0,1164.01139110365,0,0,0,183.857643657599,0,0,1006.9468094917,0,0,419.853173771462,0,0,0
