"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,47063.6082039928,919.215689553858,0,5436.40409691711,257.13331851352,385.115071662675,4343.07964885347,572.089117769571,5540.9108885509,0,2593.01137997098,853.818508629943,213.806717545763,81.7050810333641,1679.87826076374,107.97722637577,1206.73469375253,0,915.956382098413,900.227168352653,2882.29717133456,69.4834139040067,246.86043241607,302.297306788299,51.6269144223535,2912.77119007927,379.891725298755,2785.56790135951,1206.09680760125,130.410135497062
"2",48588.2050263324,0,4822.72291435697,1394.97761647054,22572.5667533097,254.710032330181,1301.67357922963,0,418.776696175739,1918.80064950631,3927.14287885591,624.377921967592,70.5330917191408,2156.94451195701,136.039201934378,59.5722419576857,97.970722701029,1924.71609480486,606.662966544783,202.181336324319,431.375776347789,3172.4872601513,0,445.326843914256,876.617162935042,4433.17426852481,865.315598971045,857.961586227638,0,243.096768398475,18.4280815234432
"3",6891.99504227856,426.432748078389,0,0,1055.52791425011,814.767885305556,0,210.670440097278,1463.92384201002,0,0,1056.93005009378,0,558.672387972888,1297.64091883724,0,1548.2313094292,171.364494537935,496.717255866643,0,0,56.7023549612228,344.358764942154,256.845644048261,127.80448886641,2326.62160373246,219.309912954311,4725.67951068847,0,503.34588808333,34.0417303451257
"4",285.734217767094,2741.61635061331,1768.68749328517,0,2470.00300421237,0,594.560415708899,1903.99172861185,1347.22764387505,474.478041009132,868.912782010998,0,0,1380.74933892054,0,33.5285438204243,0,1099.72989092489,352.885348939823,562.756345993551,137.907148174074,0,797.951860326974,163.338961598105,1739.06494930751,0,150.725313660035,1519.03493979231,1799.12621168313,460.415734165295,225.920957498559
"5",4688.54576689197,27858.1080531032,313.476701836382,1096.18501911626,0,1284.97830199372,1810.56968395977,274.761734413923,0,0,1826.03413653111,127.341718908383,1103.31959344615,110.478110243747,96.6383963388687,2199.89238556874,1054.11942645091,401.148569570317,0,304.344377344092,400.33304982925,2500.5544750299,47.7358103637021,881.166241168634,0,3001.5281588308,817.000449790335,264.012620350974,0,0,65.5047893909669
"6",322.011177717481,589.591038075524,0,0,131.460420701238,0,62.6672354060409,891.134242334106,178.840866444707,0,0,0,0,428.701251399,0,1389.18357150082,0,279.379874944389,0,349.166843105153,318.147294073346,196.393121021708,0,1007.08152437002,545.494373343426,392.259093029962,346.670499511658,198.18625306044,717.246098074853,0,0
"7",3373.53686032944,0,1172.87440024243,255.802668613702,0,0,0,232.359929053058,20.5589245645401,0,26.1420880790839,0,66.3567951581155,188.627178700242,796.555601590093,440.921345959101,256.746582535327,0,142.157425662224,0,0,351.618313154421,0,0,1137.33886066215,204.276345842325,2615.90407601418,334.653708560548,0,78.3607975831202,0
"8",548.474000243575,48.6065467902441,947.969816786268,1012.34230979033,0,0,1008.28991344351,0,19.1656631974899,253.341921358405,119.582482701177,2177.19193333031,0,709.902006673654,0,3454.11726803974,0,0,824.490871770842,78.3288105317903,1043.60052071936,0,1687.86676314465,0,0,0,0,14.420076000605,0,535.980696368404,48.2422636420939
"9",0,253.234749572009,259.222336174829,2811.7717160657,1077.60638579919,283.382172308936,0,329.985596210312,0,1764.13578149208,181.289491778538,0,1318.72071206822,345.513304719018,7.1611270891937,0,0,2452.95663125404,600.676741139429,29.106645876148,748.174910789586,1827.73805971189,0,39.0760238817775,406.235257481767,0,0,1093.56165351305,359.475069816806,324.119655761455,82.2079058732969
"10",1271.20599479772,2148.3535882265,178.181670026585,1875.29783766942,1886.48067572967,941.577107672838,366.361745551992,194.028282162501,1347.71716468132,0,1.19013202310724,2412.97572202742,879.74668197309,310.903231205978,0,1729.13060035161,87.6639028026047,0,0,927.691701598919,0,431.516513894574,0,19.9594878088029,0,738.08375357922,903.294534486388,0,585.255006373741,0,88.7883417225188
