"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,48586.7562359268,4037.34271093013,1191.22834091942,8149.47652825463,0,1155.42905935147,0,2644.38419685318,0,1348.52319442446,890.43530358868,1420.83315185172,4538.64997691913,228.871974594817,222.036032996115,1066.28866582367,2696.99169849316,1773.05311286424,10.3364690503199,399.452332679286,0,903.935623015302,30.561097776679,330.576092525395,1028.23644840793,0,570.836542346183,813.739663441373,0,0
"2",54996.8174841372,0,2555.19839839027,1210.01109506476,14183.7965743081,99.5266901377666,143.763774503679,3867.86426641163,1476.37528460766,1201.49172022142,3542.11736772342,2992.08376632545,2672.53139603959,3528.80782040993,0,567.025092707504,222.648119002924,0,2181.97589177438,519.067084807882,0,3606.60509923405,61.8901707671629,232.974509187963,345.725617571753,248.238548214465,518.623239015838,292.104243151106,0,1151.61464061078,3.47968914780824
"3",6189.11664694848,1661.38234815571,0,583.233655024017,3175.69337132633,233.262174139885,216.540779482699,324.584967519228,461.603421310638,902.474056539583,0,35.4643896031682,1393.74861231618,2816.81447431436,1807.46273181554,0,0,137.709255502312,0,0,0,18.4059476215581,1925.96101484041,0,0,877.592660700699,589.570221449143,1236.96345876895,0,0,0
"4",283.700743083035,1661.99788810432,0,0,456.036069962903,0,0,105.082971491158,3879.17474665474,3140.35238838894,414.586419350839,0,0,1328.62987228567,441.732743874219,815.735094213404,416.357011746824,58.4991539866313,262.81466052202,0,2268.67618113666,0,0,189.267056550606,609.841807874113,0,661.277478782735,3215.5508794182,2669.0340544721,0,0
"5",8013.03239216924,17124.523397148,191.532830630417,1806.11521529892,0,911.23940605556,327.38723315805,3726.23710669012,693.569976770993,1129.50613381278,74.3367706720773,167.197774598899,1277.88416317124,0,0,2313.64269341775,849.209269739889,1215.06561167887,0,328.064347728778,1210.39224738105,2812.79983028123,9.83652863388227,0,2736.99135439668,808.653066189235,2737.19420433066,105.434355100631,949.852665629683,872.89756809827,135.181427688387
"6",39.6585170861794,173.687851450596,789.540146434352,1449.25968062412,1008.01207546329,0,104.655777480182,61.4851542694404,877.432818314424,0,543.48979511596,0,1103.90931482378,0,0,0,0,0,0,0,0,0,439.337161101327,0,0,921.755571208036,0,0,814.272099929752,0,17.1188148124362
"7",634.509957257278,833.412847111023,155.052598778491,0,481.850462590649,0,0,286.328329614594,131.280731596843,976.692071991502,0,1877.98652337905,590.768714553837,0,0,333.54135263094,402.275804267046,0,772.691964043758,1125.19236801324,0,507.138394757362,0,0,873.512543137621,0,53.9156504888201,1390.6441220235,0,0,267.99746606851
"8",898.8236321364,297.150511915246,3150.02464529695,1305.25264377774,1227.04441764353,623.845403324718,789.077872278619,0,0,285.042908905394,0,448.158564238903,371.961829827511,0,0,699.927379585977,445.568356358958,0,1545.2775255553,0,43.0888929748847,0,0,0,0,2044.31402829674,0,76.9643196440892,0,236.125900369809,44.2650324015391
"9",452.478339853819,642.659184534607,2412.75038002421,317.73971429314,556.880844003168,80.010405108198,290.761867463192,2269.95443597694,0,80.7121548585895,193.28686009765,0,0,0,1329.96263208264,109.311992016333,0,397.715661060785,761.349487232447,1964.01229456932,1234.55396970344,114.120400855286,0,0,34.2891819291603,0,2636.54657443248,382.216902850628,2.83835850687374,331.200286924415,0
"10",1299.07526722149,3078.27724544966,0,0,560.508166063245,136.263801708273,249.76304134226,1435.54751909458,0,0,851.357854099644,405.354671347081,0,61.2888072687202,0,1507.96490860695,296.59322674938,2951.55096356018,251.534565416418,841.028097452407,246.250123894346,0,28.4404217752827,125.532219651404,0,521.841141864694,1133.23893453481,326.739873132362,3017.25282613296,0,0
