"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,0,0,1063.8485221402,2913.1352694877,2090.30275221309,0,0,0,4069.71509167338,512.859166818394
"2",2843.88060164176,0,2320.85249582726,1705.45688867541,932.865782742086,74.5892193385803,0,0,2477.63609379743,0,3987.14864965376
"3",1376.49423436658,4849.9276723964,0,0,0,0,355.302255431146,2938.49257655746,1541.26740948499,0,973.675436426811
"4",0,0,0,0,2436.48800506492,1340.52219718668,0,0,0,2243.34996464001,3270.4109977229
"5",1008.80259236668,685.370157730587,3124.92225135226,1984.0548674977,0,771.059696459677,0,0,0,0,4574.48571138131
"6",385.465453541063,0,2332.53056958473,0,174.246245010653,0,3303.12387659501,4643.55935518367,0,0,94.3761208912308
"7",0,0,1027.74046323666,128.361631421863,1548.56113048641,0,0,0,4543.54318081148,2793.10360332321,0
"8",0,1016.78561220317,0,1112.96701621395,0,0,5385.24161784243,0,1049.22158063222,0,0
"9",434.263025070652,2470.86866341679,784.042312721224,1762.48088368748,540.145031385071,531.250178871995,33.8382933811284,1364.75423651894,0,0,3325.28516333614
"10",3939.89011154284,798.164555440519,0,1582.04660007999,1124.84679964349,4381.13361655873,0,531.672934459781,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
