"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,4370.87368179695,0,714.561252227372,0,1806.96180907417,0,1560.35313553436,0,1170.1260845508,1026.98483914928
"2",1028.86006131523,0,3463.59893101001,0,0,0,1595.91944526844,1639.96598034827,919.457158146554,0,5694.62815558754
"3",0,0,0,137.282160891578,7753.84805209782,0,0,0,1077.09863037602,0,3066.93074129807
"4",0,0,0,0,1916.44021172221,4112.28715531418,1948.72288563327,0,1313.32091194483,0,0
"5",824.238137320462,772.442978636597,0,3476.78781221042,0,0,0,0,0,5557.45253475372,1517.77381386745
"6",581.993018749781,2013.50880594004,174.645224255687,2454.10857908845,0,0,3170.25435352669,0,0,0,2538.79163924569
"7",0,0,1634.18976106589,1223.58457595077,0,269.084181181961,0,6278.15998683716,636.291504243962,0,0
"8",4086.81086858234,676.587017353124,1438.20858213498,0,0,0,2362.60935882125,0,0,0,0
"9",1641.78914656771,0,0,1332.89202934819,0,3000.52451505855,0,0,0,2378.59004033222,2893.13205708262
"10",1825.10478599409,1987.70417746086,2879.44559425569,0,0,0,0,0,5665.50006001485,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
