"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,2095.85690909917,647.831587975029,0,827.021258810297,699.396791596888,3334.05753174106,1331.63808306,1570.21719089328,0,143.841449157215
"2",1964.66892835692,0,721.082264583086,0,8047.2011787497,1617.99134201138,0,0,1991.48601797502,0,0
"3",0,2764.1382782118,0,1449.91554818207,0,0,948.670349733906,0,0,0,6872.43540853572
"4",521.94400702244,0,0,0,0,1283.51704963483,0,3795.83695337634,881.537643758192,2807.93551082249,0
"5",1727.59293448218,2005.21581462281,0,0,0,971.749928169913,0,1349.50133428479,4478.09274910181,1106.09906412285,510.443452004384
"6",285.622328036004,0,250.703719147776,0,0,0,0,1793.97805500843,0,2633.84344261,5969.15407600417
"7",0,0,3249.14849481951,3675.35758313971,558.51328923905,0,0,0,0,2558.29064208146,0
"8",4748.56628969141,214.851139019927,0,2041.10760327716,0,0,869.356131905144,0,690.334662997934,0,0
"9",410.331527353567,377.79801366971,0,2172.83567511781,0,481.127657947243,3925.42202986964,637.04602390193,0,0,3242.36686052932
"10",330.070003587158,2363.25650656387,4721.32202619671,0,237.552537021022,4135.07489126861,0,570.478653088159,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
