"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,0,0,0,2350.86835948339,0,1037.60220617531,0,0,0,7261.39023667409
"2",314.727794204432,0,28.9798971560616,0,565.110221257776,0,0,0,9281.91865024039,0,4151.69316881751
"3",4395.64392549322,313.822498095863,0,6981.99011970629,0,0,343.703041368063,0,0,0,0
"4",0,7892.98742034299,0,0,0,0,1397.7837442714,0,0,0,0
"5",324.50787586828,684.561242675528,0,0,0,1105.44450675686,0,3513.54482281311,0,1883.09922422406,4637.53760445055
"6",579.963831165007,929.745500073088,144.065228191043,0,2717.26404763671,0,5999.33759309547,562.925420645049,0,0,0
"7",0,0,0,0,0,5963.75418667209,0,1323.54900679047,279.464680246662,2474.54213557045,0
"8",0,0,0,2357.2262900103,4037.04563544234,2119.6589671998,0,0,50.2849342392128,0,0
"9",4373.9525917987,0,0,0,0,0,0,1436.82766046021,0,4748.52729984214,687.620236288252
"10",0,0,9417.04296737511,0,0,0,299.079458339415,2641.63219201093,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
