"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,0,0,0,0,0,49.0779545800602,0,2220.77556942876,2378.11601272098,6001.89126560311
"2",1044.24556086717,0,4557.59626900199,0,0,4276.96787646262,4463.62002534433,0,0,0,0
"3",0,0,0,0,706.60262208921,0,1797.89517494536,1004.44892042737,621.493666945755,3364.39943011855,4540.31977013722
"4",1463.46358372002,1666.1394055501,972.536528232252,0,1464.94991508869,0,52.8161955813379,448.573622341946,1181.48023084767,0,2040.81168325242
"5",1506.24168275365,4586.31728758778,3147.98990778428,0,0,1474.59165190089,0,0,0,0,1433.5547467621
"6",1877.72691391615,1355.09717372883,0,2937.72364016835,2350.4499713256,0,1144.47556596715,1072.04469793128,195.783657769055,0,0
"7",0,0,323.690115247142,0,0,2221.55775143975,0,4405.60172739718,3090.46041519566,0,0
"8",0,0,0,1610.34583518368,1295.20861800527,0,40.4798624392522,0,2254.5282944661,3363.65321679728,0
"9",1619.96118095128,0,588.275272456546,4791.14693436481,197.917222176738,170.689202956627,0,1157.27419500734,0,0,2721.66378047598
"10",2477.15709632142,2213.56279432063,0,0,3655.15991513458,1045.05117786887,1529.14126439229,1390.53593961459,47.1464300732409,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
