"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,1282.79339983286,4193.42259206279,1059.11393153489,489.357361220052,1712.75481573016,882.505871665071,1029.91283028693,0,0,0
"2",717.247410005876,0,395.077021904153,1550.03782468138,6661.10254945702,454.75648435392,0,1318.88922853281,0,3245.31921274117,0
"3",3742.1074528706,415.362761363579,0,3087.39067098056,442.290889631502,3373.79034659958,0,0,153.756536482147,116.458180965811,704.002745769566
"4",0,2380.27199318212,0,0,372.979156944554,0,165.446918329853,2812.29561583771,1116.38513951556,0,2443.39234080472
"5",883.940042341736,0,386.247004846096,0,0,1730.81785269178,3357.18507917047,2969.42462635628,2821.08067138188,0,0
"6",0,446.863765643124,0,0,419.012193028614,0,1048.82844412379,0,0,1570.24833532038,7448.3488826905
"7",3145.43478419884,529.679079590543,2051.35523180507,0,0,0,0,1177.51755766284,1510.15912985021,899.858242215281,727.305983956791
"8",420.419397694637,0,0,820.638095140642,39.4568748105119,972.336876124726,0,0,4010.28678749628,0,2301.07779562497
"9",0,3037.16878572079,2563.98624210404,1127.68755655775,1243.80051561282,0,0,0,0,3274.284688394,0
"10",1079.64693141789,1728.97687585441,0,1694.34833082134,2.28872311522673,944.401285128532,3623.53972996056,170.439244043237,0,0,3114.11349738406
"11",0,0,0,0,0,0,0,0,0,0,0
