"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,2869.47605532453,2364.32560197012,0,2192.37213978164,3223.68700525661,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,2904.73635757038,4304.83317387901,7132.86020022674
"3",4343.86299033422,547.677068646766,0,1515.6272704386,882.487947224139,1122.18609389758,3623.31821412222,0,0,0,0
"4",0,117.818457787041,0,0,3423.45849878507,0,0,5749.49420804221,0,0,0
"5",0,1041.12161209997,2182.57644718821,0,0,4302.11416768641,0,0,2485.33360608391,0,2137.54944373023
"6",0,0,101.402524897853,4743.62085026801,0,0,0,0,0,4332.01731942062,1756.2609262199
"7",899.621330486749,1344.09744923364,653.058498875872,1219.04102082158,2121.90396002628,0,0,0,1652.28673428282,0,2151.3010155528
"8",0,0,9.15347353106608,0,443.834110265674,0,4081.64041625659,0,0,469.318166337169,3560.26966050108
"9",4745.31169770872,0,3652.05821669524,1640.9764426959,0,0,0,1208.58143128939,0,0,0
"10",0,3900.9260180954,627.513329563815,219.950825492736,606.231607737255,540.870393788221,1372.54741287092,2520.40346338806,2569.31156678916,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
