"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,1140.12515062229,0,0,3467.75780200911,179.793773830104,2170.19698109835,990.398308520204,0,2218.17718890799,0
"2",208.702928225986,0,1229.4337228395,5275.70057537364,0,35.4076706404518,293.253525778274,704.830184203421,0,0,0
"3",2663.48003320363,0,0,0,2651.65548736345,0,0,3618.53500330642,928.620525819185,0,0
"4",0,2616.56378179793,786.193475419474,0,0,0,2559.9470734146,0,1363.95835379983,0,0
"5",1857.29186150987,374.596966429425,0,0,0,1054.55004361406,382.021306793117,0,0,3680.40971535324,0
"6",0,986.98390445958,2259.30139623961,1118.98877470668,0,0,1431.52340561784,0,830.696567034788,1563.3364051442,0
"7",3472.18990347756,286.265622535283,2760.76908973421,811.882220201924,0,0,0,0,0,1531.15288802623,0
"8",1173.02958091784,2930.16088815924,1879.07821915663,1971.61133968143,361.727746788761,3521.8638113237,0,0,437.438807586788,61.1531849939059,0
"9",0,908.477196763843,0,0,0,4431.4795118094,2720.53528628417,1986.9452036354,0,0,0
"10",0,0,948.477659088978,0,2671.71700320314,0,0,2599.2524338221,6109.64462548398,0,0
"11",0,0,0,0,0,30.8038501332194,0,0,0,0,0
