"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,1027.68102683368,0,0,0,1261.37923554014,1736.34480006729,0,6141.04414254669,0,0
"2",0,0,4603.99906379316,0,211.443482286784,1523.5096321709,1408.37642881035,0,0,0,0
"3",0,2676.71069095813,0,244.260063332796,0,0,0,3412.00555822409,3529.31473717793,0,0
"4",0,0,231.707745078452,0,0,2804.35554509099,3536.88760383161,753.711790431044,0,0,0
"5",0,0,0,0,0,0,0,0,0,7348.86989369978,0
"6",4465.16443975903,334.443746912296,0,0,0,0,0,2090.70588004591,0,1300.51638648549,0
"7",0,1882.32737398814,2439.60770794502,1471.76943522554,570.03122995003,0,0,2093.68087462642,0,404.843102240156,0
"8",1311.43873521209,3322.01067207532,0,2902.54217014874,1135.41775262299,3664.65424854904,0,0,0,0,0
"9",491.757377481789,0,2587.93904566169,4453.08382909473,964.79991609454,0,0,1549.85703015993,0,0,0
"10",3075.52990474884,0,0,106.527412161839,6271.16565841021,0,2875.86874627723,0,0,0,0
"11",30.8038501332194,0,0,0,0,0,0,0,0,0,0
