"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,0,1355.97545467074,0,250.961246128251,256.234545677464,485.394288653189,3944.15163392183,0,3873.7320359364,0
"2",0,0,757.87727939581,631.681786523952,0,0,3653.87225571242,0,2703.89728542906,0,0
"3",1121.93392321189,5680.14438843035,0,225.601502956607,2834.61123509409,0,0,0,0,0,0
"4",0,2368.91856208855,33.9259360648621,0,0,438.851503340944,3166.43476840476,1135.62638432215,182.90553021086,0,0
"5",0,0,256.603275946322,0,0,0,0,3053.8982171971,2850.15900323438,1188.20939732199,0
"6",2167.57578048674,636.672066683127,2335.89464610576,0,1516.35316125253,0,0,0,1184.40093551917,349.933863155316,0
"7",3780.81174836458,0,77.4166485154214,1724.35898263296,324.709494611287,0,0,434.145448732423,0,2520.81740111868,0
"8",933.455797961343,268.357924757139,2902.84452738142,1643.8790955388,0,3214.21328186052,2251.77626621615,0,0,1121.53668489304,0
"9",909.319690297341,258.276718675197,1879.91308947159,0,2719.17725518471,4280.75044486376,0,0,0,0,0
"10",461.597367013089,0,262.802704926563,4952.66154231135,1507.04564709374,1063.84888560828,0,1332.1394493138,2748.99612533131,0,0
"11",0,30.8038501332194,0,0,0,0,0,0,0,0,0
