"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,0,0,2160.02471426591,987.492057470975,450.67763386185,1258.720826108,0,4067.42292266852,1242.1110506127,0
"2",0,0,0,1401.42361532771,1417.35968972937,0,0,1074.67316025257,1131.79344197839,2722.07869977326,0
"3",2717.05003921944,1642.71967024498,0,1166.56652761155,1932.8456854442,1761.63605494343,0,0,641.473072229028,0,0
"4",838.845426772061,554.070966606579,0,0,730.025077751291,534.405649121201,2645.29833144328,0,331.911648520571,1692.10558421678,0
"5",0,0,4121.46554739979,0,0,759.18054818651,0,2468.22379811343,0,0,0
"6",662.75982928047,2627.97257740519,0,2549.98737421942,2350.11067229766,0,0,0,0,0,0
"7",1505.66608260193,655.889269252058,2508.91734079312,694.029237000106,0,0,0,0,3497.75779432798,0,0
"8",3650.37292946104,1799.80240957858,3232.87067428548,0,0,1844.50991708157,0,0,0,1808.5076482017,0
"9",0,378.470740436781,0,0,1735.02485667081,3903.48885815634,0,2441.02634360773,0,1589.42639962119,0
"10",0,1584.24787724334,0,1206.15144153901,0,0,5653.45842143518,3885.23398138072,0,0,0
"11",0,0,0,0,0,0,0,30.8038501332194,0,0,0
