"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,589.710887266717,1476.54939046656,0,0,0,3907.68793770876,2542.9545467935,147.631914465255,1501.91452828721,0
"2",4362.50252306888,0,88.0498137220244,0,0,1178.29250501326,0,989.579584902169,1128.904180355,0,0
"3",115.311561932755,736.628150192977,0,1746.0121591669,0,0,2301.6593762079,255.710911332917,1431.80421711182,3275.16467374724,0
"4",3308.51643338739,0,0,0,750.108012055374,0,0,0,0,3268.03823898896,0
"5",715.986873819138,2442.99517036604,505.689525143523,0,0,1528.84884190863,1653.42094881674,501.928533645657,0,0,0
"6",0,847.089251983379,2902.00375275667,2322.12548217341,1404.52587993158,0,172.108048787918,542.97803756974,0,0,0
"7",872.376915126764,0,1465.68839417563,0,10.3611920774158,1152.56082956759,0,2839.23167729504,2522.04071573274,0,0
"8",0,1252.26908901033,1876.98898011125,780.805098539692,1704.53444663855,2584.6062836609,0,0,4136.85968064764,0,0
"9",0,0,904.576427139164,3682.03352201269,3005.11360576748,0,385.826943653564,1060.77475851769,0,1009.11194140223,0
"10",0,3374.48096194804,631.536336368046,628.573740533333,2278.21490289386,2809.59020120046,1136.77432381152,1166.80308343096,303.118171412052,0,0
"11",0,0,12.1709425955123,18.6329075377071,0,0,0,0,0,0,0
