"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,32883.8163391138,26518.5065196383,10807.8954725348,851.260157369966,454.712660602992,2266.33750583894,0,785.038450617547,432.474646766117,0,6312.30797406817,1345.74462568465,0,892.080643740458,3154.65548134092,1942.54420240347,4354.52153628061,2135.0183285364,20.9042686979825,0
"2",36739.2352953857,0,56.3434583693314,9547.41909355125,0,2781.24561001678,478.759235945421,3831.45312803804,972.929482610439,0,1537.76426169998,0,0,0,53.893850043927,0,4727.70716972605,643.812830458254,541.047151711299,1954.93240598806,0
"3",11327.4311295549,0,0,0,2621.08492674546,1418.95349244483,1713.31698788702,2077.9747844001,0,2255.08373142875,2621.740428022,2791.16452945991,0,3708.47589112726,1200.84835540682,4339.89650832942,0,473.620144505203,0,151.08314010377,0
"4",18123.4279908309,6064.33621790055,41.3512784260024,0,1561.19562246776,0,1034.40300902454,54.8455382989441,967.274070835008,399.613474114857,3697.20988918412,1290.77723570892,1380.57695714221,932.203751869497,0,1215.71877217136,0,0,199.762494711519,0,0
"5",2538.27069503858,2210.4660885511,44.1648986790713,426.432690893113,0,0,2152.60026305356,1523.81053897273,0,5768.85591007853,1725.89102623462,0,1249.89685228893,0,0,0,943.484236029832,1080.85164900377,59.0419665035446,1596.9217439023,0
"6",427.23422395548,0,286.595637007982,0,1760.36926091648,0,0,4519.74395653057,165.847631044253,194.774145955221,252.8342562002,0,0,1060.51506280125,3532.90870642899,0,0,0,153.066493427686,0,0
"7",4686.03994276969,379.404793965254,0,1209.6239393653,308.453562928182,0,0,0,2137.62738600722,448.936806534598,0,0,772.799062047983,2006.61699322964,1158.30473760954,1146.98770400521,2649.95945924018,2210.4477211033,252.798067957479,0,0
"8",469.591450768193,2879.7269585087,284.309807629732,1569.08347712477,0,1444.40434058407,1989.34720156524,0,321.515943213394,599.626995153226,0,1569.10982094655,1275.51327384474,866.719146781202,3851.34346776764,4.95599254848003,0,0,893.711947701602,0,0
"9",1054.18557891956,432.973140031584,0,0,2652.95665125142,1201.74107048407,2057.01702848346,74.7440165781354,0,0,0,0,0,1120.29344443683,0,83.8666915193372,0,221.929517513467,0,0,0
"10",0,10078.4561726723,792.343992239277,216.176784907961,147.678498048668,0,0,0,131.111578423477,0,2017.08280275224,0,491.748661582777,0,292.619229976369,184.676931417631,455.971186031455,0,255.42244786576,213.269552465747,0
"11",7821.97521116966,128.457250698825,232.40251300956,1378.7380188769,1001.59392893252,571.362313490574,23.4964659691232,979.188372471635,0,2592.13819872753,0,112.990247524479,0,1674.41395462075,0,665.013811380327,0,1204.67167855764,0,0,0
"12",1736.34772455876,0,0,4803.82906817623,1561.62133065861,0,1058.97720506969,446.262806709969,0,863.844166755849,1147.2515691366,0,2370.07095914416,359.700993534199,176.770769131206,0,0,0,0,439.60978763668,0
"13",0,309.605582164479,2710.04229356384,3010.20531764773,309.540143091101,0,0,0,78.5696955404331,915.054937626187,0,0,0,0,0,39.5809429589724,1440.85876794371,2300.06647512326,0,0,0
"14",3809.63336707967,890.752750421385,0,0,3894.8108293554,449.086045044821,0,1208.06674849102,1530.23996333168,0,984.476476750181,0,0,0,0,88.8682855716821,1862.01287365967,17.9622391384367,0,0,0
"15",1657.67281375681,6700.109710143,1253.25765514175,0,2660.67066049228,649.455037696569,0,278.462233745125,0,281.498982388824,0,1255.85816036955,0,1846.18463586216,0,0,0,0,0,0,0
"16",1381.75749371912,0,365.679406434526,449.98222728525,2185.21509065227,0,265.151262199729,2835.47432200178,1604.7040815317,0,520.853574491906,0,1413.57555757204,0,1292.05585190664,0,0,161.93062249469,0,0,0
"17",166.140579132375,295.313215542594,1129.4133997985,0,0,951.541447209727,4912.71312603939,0,0,607.952505298537,0,695.211422080078,627.158987096779,0,2451.60143300508,629.936884400353,0,231.084827933242,5.91391217800063,1947.56883478018,0
"18",4014.38926072773,0,0,0,0,0,1092.40668496966,52.2014101992776,0,0.564403134608597,3579.86886243437,258.643324933341,490.782219574445,454.099199326497,1851.37096062013,0,0,0,810.679364619421,861.981759070807,0
"19",589.664160848447,0,0,362.525249596805,253.024137766098,2317.94944499267,0,174.882426388684,111.061926114719,8.48965594065999,0,0,0,0,0,651.637829468202,748.256030238262,137.057968819124,0,209.051519378774,0
"20",0,79.0058083064118,3688.64179642087,1891.29412777198,0,0,0,0,0,0,0,823.021521810119,0,411.498601465644,152.513817184845,120.887987768204,0,392.011963390896,0,0,0
"21",10.4899840509354,477.537089783051,43.8385713779298,57.3865539853952,0,0,170.843945830018,0,0,0,0,0,0,0,0,109.726830292013,0,0,0,0,0
