"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,35587.9108852174,7356.192108528,18716.8038157126,0,2671.68060682003,3732.26303693401,11218.112245728,2739.90569142828,2400.23851489702,1071.60386173209,988.862781874808,0,0,3412.77846947729,723.52071889962,1868.88465547603,2669.06142051159,0,0,0
"2",35447.6778789695,0,3934.3274102849,1259.25954660006,5399.69417535836,1196.66118223059,0,0,77.6381466006279,570.361000828246,3302.26843255406,3026.32839174173,1942.38998678477,204.56262726365,3642.96108263482,263.011128293936,758.519920685178,121.305707007075,2719.57635570693,0,0
"3",13139.2799083698,0,0,106.658058961161,5676.30837934903,62.671088412905,878.287644472788,1022.97393917727,305.153510266668,61.6469730551384,271.203573426974,3337.08578547269,0,4841.53114204087,1591.84986797965,3175.3640477734,769.819691850809,115.859909685725,0,1344.98052912119,0
"4",8281.33607574276,7875.39832979536,4662.70497418051,0,0,930.156959338804,0,0,0,4335.10649098913,3694.93247917189,0,2556.6366806778,1189.19519566469,0,0,1870.23365161356,1566.99546551187,0,0,0
"5",8871.80156065735,2173.07486401855,0,0,0,123.66307782904,3564.83693062198,0,0,1900.92648202144,0,218.548583296658,46.0450230111069,0,0,0,3454.42988267115,357.350147607904,0,610.01200749448,0
"6",3511.43503738657,1970.09924811817,0,79.2605810448347,1867.19172799035,0,0,0,0,0,65.3279105474127,0,0,1154.19402118948,1382.46344530563,195.084833317194,1503.9904503195,0,0,624.842119049043,0
"7",5466.44358415363,611.978903049716,7635.7068398358,773.632171442752,153.725335680471,0,0,0,149.532323832916,0,30.631594770703,0,999.079688491167,0,0,1388.70566437617,0,0,0,2158.56407113059,0
"8",169.917908753182,693.578564765243,286.990421251649,5146.79381886087,883.079786048555,0,2808.8859207916,0,0,0,1781.33981430952,0,806.857080615245,82.5565928377312,1670.91402473191,0,0,3688.04589117244,0,0,0
"9",1405.93975817508,458.454464879382,0,0,2617.06435688271,753.738991128722,0,0,0,360.901906163597,56.074601314506,0,0,385.462099609874,1536.60329709742,850.129606004058,0,0,475.338057962328,0,0
"10",103.674216491065,2320.68910514642,4817.84539678109,274.661710115778,0,0,2465.38113606867,0,2277.04295715367,0,883.278597757023,0,0,0,0,1609.19237136517,0,0,0,524.792347504801,0
"11",7395.6255875986,650.312633474098,5839.0965630022,752.579618069092,0,559.927504878465,0,48.9010614458522,86.5085775746488,730.829650168631,0,0,248.865251651793,1386.47732066767,0,687.318196898546,0,0,0,0,0
"12",124.192392998594,3478.49641759364,0,0,0,1143.64485044686,3547.9597855066,0,0,1109.07145140857,1313.18674706195,0,0,0,78.1997608652947,2978.16545299171,0,0,150.797918328076,1040.5716033108,0
"13",2427.31244412677,1100.84191205959,191.168849421125,633.461047509331,0,1025.433476276,71.8294117530859,0,0,0,0,33.6968082255457,0,0,1076.90895831547,0,0,3134.60604288327,1363.19911577056,55.0660893189901,0
"14",0,379.87513149106,0,1505.41695467325,2839.16019458546,1876.81582257153,0,2010.41850920621,0,334.025822821698,0,2099.75812003201,269.475478127997,0,1441.95512824997,565.918633252483,903.272202214412,0,0,509.817581617789,0
"15",2910.26728484841,0,0,0,0,0,0,2199.03744084073,0,898.09880408181,0,2559.00284850474,2007.71053590905,2377.99262111276,0,0,1774.770429624,1691.42051739366,0,164.869407280974,0
"16",1742.13384764725,551.038981169918,667.105491049109,0,2075.11704297599,1453.81201527208,0,0,0,462.960852118,0,971.823352650133,1952.8548873808,1616.9677648887,0,0,982.565255137569,0,0,0,0
"17",2558.85600847669,3863.06231134299,838.691981039285,2177.81624568366,0,327.446134365317,1827.35492972798,174.919774163309,446.79700391346,0,687.468268354677,0,587.95254332893,563.634646653556,0,0,0,0,597.550727444825,0,0
"18",1836.03120599242,0,0.144733508970774,4271.86055432681,142.740217601568,114.799752996666,318.57112599905,1382.74731226442,2723.34199849972,1183.49290693527,629.136654684795,0,0,0,0,0,502.313730605002,0,0,361.807256195589,0
"19",549.81644492862,49.6692669525175,939.331203583356,0,0,0,0,0,0,552.482901339643,2256.91830665111,0,0,143.704437932713,1071.6777881645,0,0,0,0,0,0
"20",462.864209559885,2001.3855818472,0,0,0,0,0,0,0,468.764803075381,2041.60230456932,1709.74720249938,0,492.517467492583,0,0,381.994055075239,0,0,0,0
"21",148.881547390718,44.094516882655,277.58525527142,32.3878987180505,115.393584203933,0,0,0,0,0,0,164.230362603566,0,1.92573770051315,0,0,0,85.3240725484849,0,0,0
