"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,37920.9603883276,17109.64167127,15399.5148374981,3155.01480773979,1847.32053902903,241.901111799418,0,0,1246.26926879738,3776.02511658326,1424.47678000515,2001.90540496304,3047.88742350872,5872.51224329592,0,988.672439462683,240.363195357386,0,885.353585598411,0
"2",40332.6703594062,0,5559.73042572702,1757.23719314057,0,0,78.7196166655964,0,1430.13930706094,829.080512246207,2215.41493808883,40.089270255919,0,6985.49325299618,99.6172298754117,1214.22608235271,1161.14947647238,1047.73598116476,1115.23932809202,0,0
"3",25645.9877836431,1789.49678496446,0,0,1684.44178594392,597.692581392953,445.74347590348,0,721.943059107587,0,161.594548015002,2939.30372106465,363.991810373526,0,0,256.764084320382,1231.00485728416,862.709557402031,0,0,0
"4",15168.1127083591,4928.25175936227,0,0,3741.06801486731,0,1294.63692513761,1892.21938021278,2216.9910142275,1154.94186827106,935.681191317418,573.144792892698,1629.40912124907,0,1164.24549900864,2263.99402778112,0,0,0,0,0
"5",856.612015237385,2708.65998454972,0,0,0,299.152623761182,0,5704.75881512534,0,0.394781109812357,1575.16297767925,2932.77687381442,0,93.1584665833308,1560.84390301365,115.107063195496,3049.68331302716,442.389767069216,0,1981.98797506338,0
"6",60.5212898931256,680.499467357763,0,0,0,0,0,1767.4806604957,2128.94557075544,0,2346.17565692294,0,116.568365166952,0,0,332.111438626549,3604.02613460028,1062.76801357421,0,254.792776875177,0
"7",0,23.328604730312,5116.17025307035,0,3103.28450332248,1819.04208015568,0,487.892375102442,0,1857.96665085209,158.020878642703,2062.14520636479,0,0,0,3768.30092289871,0,971.8487016242,0,0,0
"8",0,0,0,0,0,1510.72278008033,6898.83969715112,0,0,1782.52043903268,128.707178997185,0,0,2475.74949932714,0,0,1262.14074536913,3960.27948418035,0,0,0
"9",0,189.427425883446,0,4587.18451995326,0,0,466.757892965334,1279.46950587876,0,0,0,0,23.7156730549692,0,500.509643867691,0,208.285696038822,0,1390.4916269361,253.86515463935,0
"10",94.926805829592,1531.49353708902,1280.58031105078,2.48416522850883,0,0,0,1658.94347635693,0,0,2833.31900848878,1337.67738698176,2074.63823301415,580.628321977596,121.183444439394,2003.62752651642,264.652790226274,477.941880900059,0,1014.46095028439,0
"11",5612.69205372039,0,2067.98116680901,0,998.983610366866,0,1867.00344552428,204.740996986741,0,169.725878077608,0,1446.55113495525,1621.68607137827,0,197.455431784691,0,428.043988679746,2140.54969327726,128.876227534021,1502.15226633536,0
"12",0,0,2194.52469940924,1747.52054483585,4384.87716963662,0,1215.37112410147,0,0,0,0,0,0,835.977739282074,3333.09933111728,0,0,0,1252.91577212954,0,0
"13",4103.10706459472,784.184025806535,0,2074.75350177902,1573.97018447419,0,0,202.743329325681,0,0,0,436.719872611703,0,0,0,35.9516108388177,0,1902.09456622906,0,0,0
"14",1079.59970591295,1953.33091495714,1753.82431564342,575.910455102086,999.285346159048,2723.47257122992,3064.82635022281,0,0,0,358.209891254788,1134.83022133259,1092.61980702912,0,0,0,0,0,0,0,0
"15",734.91083154258,192.621622301139,0,3539.13947211311,0,1054.51489532294,68.3061376770661,2459.54060389049,658.402056275271,1207.64330615035,0,266.605375792748,2452.00225642683,0,0,1751.93725758883,0,0,831.500848667565,1366.04522584725,0
"16",54.8171419591539,4005.38564545747,1425.98575164199,1660.94667764445,326.644694076068,0,0,289.917508400899,0,1265.3908857584,0,514.763600829521,0,421.826971379887,0,0,2510.70061314158,0,0,0,0
"17",2809.52914216773,898.353542248641,0,0,1089.03550389055,0,2786.75203660542,1809.34976945775,237.011214551979,2689.90370548136,2246.26712696036,0,41.3304133226304,0,44.0181198081421,0,0,0,0,0,0
"18",0,3184.31725197675,0,819.685843544776,0,2388.53339159503,458.728454064659,0,0,146.852703596151,1293.09276390254,0,0,0,4012.8269766113,694.390639053229,0,0,331.894347885221,136.665077380862,0
"19",0,678.477946408165,0,3566.2148108785,707.484460056976,0,0,300.053861592206,0,0,0,0,0,0,0,0,62.4338709702046,248.935399646396,0,0,0
"20",0,2112.1762658105,688.209156429214,0,0,0,327.783654057593,0,1412.48798729127,3018.21856053033,0,0,0,0,0,0,0,0,0,0,0
"21",0,228.995950573192,250.243476685591,0,5.38472014238056,0,0,0,0,0,57.3018700530901,0,0,0,0,0,0,72.3529338968332,255.544023968256,0,0
