"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,6065.39643899851,905.776698403716,346.225137423102,1698.23956330867,1979.13928000394,0,0,0,0,382.462851358959
"2",476.911897746161,0,1738.77794577606,774.242689653846,1849.49100696943,29.2526138127506,4271.80668970545,0,0,0,3249.14349284291
"3",0,3393.27870011938,0,3996.27001484602,584.95972557091,387.896052595921,1426.24552818225,2015.25255326538,0,274.974867092348,0
"4",2702.69402470214,0,0,0,2532.01413066434,3035.47459278125,766.489447253045,0,219.057820246167,2887.73849833041,0
"5",0,0,0,0,0,539.289451480245,0,5544.82145336727,3789.65417553628,1676.60709195588,0
"6",1908.18353607234,0,740.838415758819,1675.94186408082,0,0,1008.80287137372,0,0,3756.03241382284,1012.43021233123
"7",0,0,5030.13819556311,0,0,1636.43255759989,0,1538.17643834576,708.876740342506,941.728109478362,0
"8",1083.20849143097,0,625.13562225604,370.065466455709,0,0,2001.24868551992,0,2188.89007749368,112.367674865901,3708.85010390766
"9",0,0,0,1315.0661166935,2420.7278270318,1702.5954894112,272.536232242993,0,0,0,3170.18203931708
"10",3309.95699979245,0,0,681.109786366153,0,0,0,0,2360.62387656219,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
