"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,478.42014798744,3568.86066329057,0,73.2115113697426,998.119711236289,1677.09149883401,1387.93439354807,0,41.0152293330702,3152.58681389777
"2",1900.53739351354,0,266.447175648043,0,1198.75449230447,0,3145.31143501059,2208.0097842431,0,0,3670.56605578694
"3",0,218.815067920133,0,270.411218679369,0,7765.01672707537,3203.70856842729,530.793594179644,0,0,90.1322653903242
"4",0,1273.55133522077,0,0,0,0,0,925.333162436773,0,8088.24273843337,1856.34127788648
"5",2322.37343437711,5087.38798540432,0,0,0,0,1088.8096284907,1324.32193685216,1727.47918721532,0,0
"6",1915.23460029776,1810.99550394994,2186.44475967074,0,1023.59644393963,0,346.443592094634,2392.38850421084,0,312.916745884807,114.209163391394
"7",65.282121998147,589.505098635271,0,3944.59478134861,2954.92804167842,96.1869240870528,0,0,1684.61854927789,0,520.23652430415
"8",1304.59175499024,0,1806.51363858856,3172.53764807801,0,0,0,0,2388.73778545333,1207.27394189443,210.111352925347
"9",0,0,750.669465927225,1771.37742741317,3834.94176425293,0,285.764731420159,329.469069507731,0,0,1908.88524617544
"10",1972.93564456723,0,461.731174632729,0,0,450.75667528652,0,0,3466.26716823436,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
