"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,417.353623195731,0,4835.59846458661,0,2154.70112189251,1259.51266322664,270.373536709444,1395.27086267749,869.082694714223,175.347002494273
"2",0,0,5303.66262492874,1108.32919654625,278.05723045654,3935.55273301988,0,1317.89509209452,446.129459460816,0,0
"3",0,0,0,0,0,0,1760.85648293073,3203.27356723402,4283.03783199194,1601.43443899237,1230.27512052319
"4",617.246489462674,7075.69096133422,0,0,0,0,2565.92517587644,0,945.992616323261,0,938.613270980869
"5",5103.75432531746,1050.89176963897,0,0,0,1108.68875454815,0,0,714.306079529896,3092.98446658887,479.746776716168
"6",3059.97491095527,0,0,0,3265.49881547978,0,3248.44717326717,528.30841373746,0,0,0
"7",0,531.661695824812,342.875584270946,0,172.00661839511,0,0,3198.26610875601,1482.36584019747,4085.94705525022,42.2291386348377
"8",0,383.07708912416,190.516526399834,0,1168.82291828761,0,912.387958976517,0,0,0,7434.96162914193
"9",0,0,3203.61214215828,3214.99341438633,351.364719927382,2111.13742822459,0,0,0,0,0
"10",699.979224008399,0,0,0,3849.68195099875,0,0,580.133726446993,0,0,1221.89576126662
"11",0,0,0,0,0,0,0,0,0,0,0
