"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,776.562870944997,1004.58408389121,3603.97694128052,169.03120817187,0,0,339.128140693341,1548.31645398124,1427.62423086426,2508.01603966935
"2",2866.72707913286,0,1095.88109404809,0,0,6522.92690985153,0,393.635440461285,1069.36710887655,321.714841353281,119.373862783135
"3",1947.51137315638,1192.36689444051,0,1469.96929454412,0,1489.83724831875,550.854916008287,0,1980.93230757859,1561.84079276167,1885.56461486389
"4",0,3403.96234825776,0,0,0,0,0,5529.74607958817,2245.0801161108,964.679970020612,0
"5",590.912025587486,0,2357.26065242074,202.383525007922,0,0,2605.64864672652,0,1762.31414986097,1541.24305784969,2490.61011488632
"6",1185.6281025768,1412.63770159668,255.590428185459,1030.95777495701,2681.19599366912,0,3107.15696643742,0,0,0,429.062346017296
"7",0,0,3168.38982608946,0,685.523616648474,1297.31587951487,0,1014.31090277644,293.151204874248,734.005606988012,2662.65500443797
"8",0,1629.88532639182,0,0,2557.31404070113,0,1800.3255563495,0,367.941348898497,3098.34015570804,635.959693880908
"9",1804.30462396772,0,0,303.886175055258,2992.36739435455,0,1167.29260664079,1821.4298814594,0,0,791.827023219045
"10",1085.87174532247,1043.25999748608,1158.96079312291,2547.74736467426,0,0,515.850762115089,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
