"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,3148.38908176273,0,744.204311063897,856.274888261067,3728.22004008672,693.400500994894,0,1512.31812402982,376.071564197756,318.361459100087
"2",1294.85108948853,0,0,86.7935459582446,0,3528.5511698158,1651.98537072242,1914.09049467161,1393.44920874806,0,2519.90545710201
"3",4199.16674699676,0,0,3124.45464395514,0,0,0,0,1864.68681752869,2890.56923319173,0
"4",2885.47545242013,0,0,0,4004.38141002597,70.8614030778408,1222.30499219087,0,328.116697525502,2190.78812429857,1441.54043443861
"5",40.901645561567,2525.09591383702,1885.72677612065,1146.54320566349,0,84.8605964437502,0,1530.10487104871,0,0,4337.13916366436
"6",0,2690.87458498697,1420.80565236623,2817.12399206003,0,0,451.347357635173,1689.81177062504,0,1032.26595576621,0
"7",1060.56001527686,1094.31555853137,672.213858905473,0,133.571503547012,0,0,0,4168.53184234889,805.337531015999,1920.82173170389
"8",0,0,4202.89170395709,0,2294.93900944884,515.85315480664,3076.08225371747,0,0,0,0
"9",0,0,646.038567282821,985.275373617955,606.132402124287,0,2295.68044223174,1993.56467236444,0,2354.41624707539,0
"10",0,0,212.990319125543,254.526003200422,1190.13304013798,1381.73367345443,356.328536784877,1970.6786362686,0,0,985.300453748978
"11",0,0,0,0,0,0,0,0,0,0,0
