"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,1355.75079020333,0,0,4717.59323051951,0,4119.05473881934,1184.84120995468,0,0,0
"2",2473.76162866212,0,0,2345.12788440138,0,0,0,3473.82326154269,0,1669.96409866859,2426.94946323192
"3",0,3764.32685205043,0,0,0,0,575.348320772066,1050.64204002383,5867.74557314894,0,820.814655676946
"4",950.018928143024,2685.02980898654,5206.49250416885,0,0,1636.57222317721,0,58.541201697049,0,1606.81384780478,0
"5",0,0,1307.27292262868,2569.59143520293,0,7673.50781450788,0,0,0,0,0
"6",0,0,0,0,3440.08259995764,0,0,0,1383.26968633006,0,5278.87702715195
"7",2962.75715995348,0,1986.66782396114,4244.20175591486,0,0,0,0,661.7253015,0,0
"8",3094.41723298521,0,244.20188141581,0,0,0,0,0,1354.36212920192,5136.03619511353,260.748683213603
"9",0,1653.56768787765,10.422685106184,0,927.756423068046,0,5052.72639468605,0,0,1236.63451395869,0
"10",0,0,285.609060477113,0,0,0,0,3330.40273176017,0,0,2735.67887048348
"11",0,0,0,0,0,0,0,0,0,0,0
