"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,1433.42702054487,58.4735453202561,2973.42265103823,0,1475.86851716279,649.016540365135,0,2184.8030284168,2602.22866664883,0
"2",1430.93528959899,0,0,715.252893835218,0,157.439091045959,0,0,4165.25507602028,2215.46411084252,3705.27987516382
"3",589.364447347066,3673.2492312321,0,800.150386027271,4693.11964124933,565.16897689511,1622.85627886417,0,0,0,134.968480057114
"4",1983.33806103394,11.4499693749486,402.462087065221,0,2488.70351184477,3256.85113470906,1364.20313297787,714.390946741563,0,1488.19172135227,433.877948877876
"5",432.104506065426,2649.02764004314,1387.50367924928,1854.62955390614,0,0,0,0,0,2566.19945019694,2660.90734287855
"6",1937.77031349437,129.821304698908,0,1716.6613480158,0,0,6111.05350207038,0,0,0,206.922845160254
"7",0,656.825244759126,136.405195779417,0,0,2869.81721548842,0,1828.82644122204,243.868273585422,0,4119.60967049502
"8",0,904.874728464826,5617.15454743301,0,117.195827368746,0,0,0,2673.17631215834,777.364706505113,0
"9",0,0,833.25310525905,0,1786.41327308225,984.935102383862,0,5276.50622397142,0,0,0
"10",3107.44233220403,0,605.414717651636,1098.80424269646,0,0,0,1278.52683304341,0,0,261.502537125261
"11",0,0,0,0,0,0,0,0,0,0,0
