"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,4264.88073466301,213.639092797201,1235.7220179352,619.71017862716,2901.03426775894,325.204036066114,0,1772.71450881806,0,44.3351328312879
"2",448.738639242297,0,674.445669124674,37.3765125364123,0,1183.72528790079,2711.84435572785,2204.52533283373,4297.6814594725,565.097483469443,266.191596198972
"3",0,0,0,1224.56772710404,2721.57264212397,170.554808240375,840.788078982875,1233.89668685933,1015.67099126608,4371.46213656602,500.364370529563
"4",1312.20077242675,667.629925649992,1068.91442812735,0,2629.88826648035,2036.90563754502,968.309062382568,964.872956048983,545.174114299821,0,1949.57335101663
"5",867.404817481982,0,2395.13795955851,659.107565825757,0,2254.97835547731,712.166926448145,4661.57654754784,0,0,0
"6",3919.33406600875,1723.42272839819,716.292427268737,1297.67525013572,0,0,272.446944392684,0,597.648930773211,425.529786424694,1149.87918003769
"7",188.470218839728,1396.9133285591,2493.60479797851,0,901.692910549993,670.925201647382,0,0,0,853.553778013277,3350.19180574152
"8",2170.67708141811,405.923251775398,17.9033549935307,2172.76304111203,0,91.9564791153532,3216.62787547557,0,1038.21268555126,0,975.702352488754
"9",0,0,1460.72914790931,0,0,0,699.742174801597,0,0,3433.80547107219,3286.83091091353
"10",574.129354326265,999.905170072388,0,2531.70896087004,2212.56825576368,0,0,33.3789216885135,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
