"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,1948.89083783505,2506.28215340302,0,0,4019.60272350804,0,1706.46995081535,141.29170837975,487.270341587223,567.432253968438
"2",0,0,996.841981914186,0,1051.76780994322,419.192133688274,1244.954485831,3684.50794621846,0,3461.01338770406,1531.34859120739
"3",0,1798.13173874613,0,0,1404.56391347671,368.845329980461,0,923.114187933432,3082.01668732821,4502.20558420728,0
"4",3185.49101418354,1543.94956598777,1198.39148030591,0,2350.93184297356,0,1416.13233787736,0,2448.57227264924,0,0
"5",0,0,3178.2362105353,286.931029039778,0,1575.66355035516,0,2697.8558211203,0,0,3811.68556128902
"6",0,881.5843636955,638.288556587629,8069.27063474869,76.6327867435379,0,0,0,436.452971664413,0,0
"7",2796.19070886438,0,400.160624248594,0,602.988760182983,0,0,7.03621529740235,522.344546201972,0,5526.63118653423
"8",0,594.714702672894,122.465870763083,0,2200.57181116636,0,7086.04263056897,0,0,0,85.9711067586736
"9",3100.19339833275,967.874362708258,0,802.719411730742,0,2811.36118987761,0,0,0,1198.95934204717,0
"10",399.079828363354,1723.52956747232,0,0,1397.97532905881,115.415110275585,0,79.2663235934426,2636.42450395729,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
