"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,407.112657064027,0,15.7671438246643,0,3929.16136301915,0,2289.21356496162,0,0,4735.98524062744
"2",2774.02688149532,0,0,1115.09081112756,0,2451.7938426676,88.4595873352678,3422.78651148664,0,0,2537.46870239452
"3",0,0,0,0,880.653737345802,0,4000.33255353644,671.137855132399,6526.75329565753,0,0
"4",6706.9280682485,3432.44437458081,0,0,195.584927668075,925.618373044146,0,0,882.892770435887,0,0
"5",0,1290.54909234832,4170.75612998739,0,0,2003.50645895428,171.126984055881,2226.24348883467,0,1688.19001815902,0
"6",0,0,1510.6057344759,1789.75373885995,256.107951444673,0,3062.41670353788,0,0,0,3483.3451851213
"7",0,0,1200.45181489041,1760.23065213893,0,0,0,0,1606.27752554946,5288.39204875068,0
"8",0,0,1954.13679561338,691.8096116108,2094.98040171974,0,2424.79362581215,0,251.17909853807,2672.86658863595,0
"9",0,4328.5690151247,0,3786.26911795728,0,0,0,0,0,0,766.269571614701
"10",0,0,204.716402790782,0,5658.10523536686,0,0,488.86902456314,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
