"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,0,0,0,6581.87083187897,210.646831972886,1046.3241249779,1579.73934632785,0,425.843194427242,1532.81563991201
"2",2755.11255686218,0,193.081772209605,0,0,0,100.11588045862,5000.23648691263,1268.78854335597,2646.93411329958,425.356983408293
"3",1170.06486753492,1104.5345087897,0,0,0,172.570911886896,4362.46111852509,40.8466297529975,1490.04537534774,2078.11381134445,1660.24021849036
"4",1267.04535569497,1443.78621378597,3570.08358989271,0,0,2257.65400264433,0,0,0,149.544694428081,3455.3546575314
"5",136.959938744329,3343.56696368282,0,717.548373927192,0,2273.9263132049,0,2052.8058608935,0,2184.45424326801,841.110478618926
"6",1158.31804028426,636.697274341808,1907.33114775652,0,0,0,3605.96414186315,0,2518.0515819343,275.867127259703,0
"7",2848.18598999946,1206.31142392565,195.389934796209,0,1789.34156084021,2419.43246620888,0,0,708.193364871115,63.86438900058,624.632911687361
"8",145.268200623553,1723.77875459192,2585.82759661106,2806.09053182769,432.128984939979,0,0,0,1062.57839613256,1250.75454081504,83.3391163881689
"9",0,0,588.952836491798,2096.25359831623,0,1975.84951176731,632.264188452933,113.496334244044,0,574.072541702908,2900.21869372147
"10",0,0,0,3539.02857144797,282.090875885993,0,0,311.125786847631,2219.44542853918,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
