"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,603.704706370691,885.771798525423,2008.83612601117,1141.47060223752,0,1222.86368935776,638.927105733257,0,716.576776687224,4159.08916457381
"2",0,0,2841.33498030717,0,166.963883030292,3184.53596760305,191.979331933621,1256.74659543328,2505.40139746524,288.457635492006,1954.20654524219
"3",3475.55988810126,3421.04816752048,0,4132.47758276232,0,1049.79180328809,0,0,0,0,0
"4",0,733.037614920198,1834.048924693,0,1786.31591443081,0,1625.99380199006,120.370924131142,1211.31340363281,2033.48398198675,2798.90394819265
"5",4451.08444541957,0,241.913440898157,0,0,0,0,4360.92053966462,817.496240596385,889.508664321369,789.448841439539
"6",1379.82255944025,751.335166978905,0,1677.41684608808,0,0,249.270312887274,505.645231183726,3046.36720544617,2492.37199141536,0
"7",0,1303.53451612184,418.982908442145,0,2030.5796744597,2285.98988194952,0,0,1495.78336759836,2320.48169275791,0
"8",0,0,2818.61482489193,215.384006199671,3960.10217938676,1321.34878588544,980.531488147289,0,0,0,793.784837418917
"9",0,0,0,0,0,1468.41359895908,5476.49082996168,0,0,908.567912885002,1027.63536289092
"10",174.48805678266,2646.01496720573,0,1124.80651445787,0,0,0,2215.64004883254,190.74107544196,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
